playerid,PlayerName,position,Team,PA_atc,H_mean,H_p05,H_p50,H_p95,H_mean_t,H_p05_t,H_p50_t,H_p95_t,R_mean,R_p05,R_p50,R_p95,R_mean_t,R_p05_t,R_p50_t,R_p95_t,RBI_mean,RBI_p05,RBI_p50,RBI_p95,RBI_mean_t,RBI_p05_t,RBI_p50_t,RBI_p95_t,HR_mean,HR_p05,HR_p50,HR_p95,HR_mean_t,HR_p05_t,HR_p50_t,HR_p95_t,SB_mean,SB_p05,SB_p50,SB_p95,SB_mean_t,SB_p05_t,SB_p50_t,SB_p95_t,AVG_mean,AVG_p05,AVG_p50,AVG_p95,OBP_mean,OBP_p05,OBP_p50,OBP_p95,SLG_mean,SLG_p05,SLG_p50,SLG_p95
11442,Gary Sánchez,C,MIL,144,0.19707559849580922,0.1382851369533693,0.19574011083829035,0.26290294993287805,28.408499999999997,19,28,38,0.10773786094995047,0.06303737537134381,0.1066064857287368,0.15649391107465077,15.53,9,15,23,0.14635694618297138,0.09098655463146299,0.14536055108261853,0.2051550027443638,21.09466666666667,13,21,30,0.05470311441642139,0.021109885411296537,0.05325455445801135,0.09334445382274167,7.886000000000003,3,8,14,0.0011537420058517615,0,0,0.007149148622125137,0.16599999999999973,0,0,1,0.21987566244722137,0.19920738071126376,0.21948354369057843,0.2409199978251613,0.2987736245974261,0.27666093623538934,0.29846957799503576,0.322134605535856,0.4266899859731275,0.38287426183841067,0.4256364200444288,0.4737993637212377
11445,Mark Canha,OF,TEX,98,0.1939606068147607,0.12118218469837232,0.19177402456456064,0.27366154626676176,19.010833333333334,12,19,27,0.10231210098160402,0.051537124129457365,0.10038781200323539,0.15958088675424717,10.029166666666667,5,10,16,0.08402640025499447,0.03893007698893834,0.08252799832571463,0.13695264839709442,8.235166666666668,4,8,13,0.015537009092583298,0,0.010712984734274041,0.040753611861120476,1.522666666666667,0,1,4,0.010623314770648862,0,0.010044301152129953,0.03161557014995062,1.0415000000000008,0,1,3,0.21820951339212383,0.198182607723035,0.2180571609384417,0.2394331426245952,0.30488315541761807,0.28201959173307034,0.304538305273196,0.32882105101222,0.3113261093077218,0.2781723371808012,0.3105229472926906,0.34741228346882064
11477,Christian Yelich,OF,MIL,630,0.23517518317303637,0.19959849450640593,0.23470260558115194,0.2730646872119712,148.02283333333332,123,148,175,0.13311730585886802,0.10438445534541667,0.1325833062304352,0.16434338292186182,83.78716666666666,65,83,105,0.10961226631063159,0.08431029794907792,0.10897601094767392,0.13805997287556246,68.98816666666669,52,68,88,0.025301273446498383,0.013557433073189287,0.024676890547448222,0.03877986114564702,15.9215,8,16,25,0.026236524241343165,0.01323796858383448,0.025430124846080475,0.041344047531557036,16.50983333333333,8,16,26,0.26708705579348857,0.24636572436248164,0.2665799123812417,0.2898573064533556,0.3494046867505197,0.3264855073689331,0.3491101601543751,0.3733718115498214,0.4084155040621793,0.3693595498288608,0.40719406811513803,0.4496776500875015
11493,Manny Machado,3B,SDP,644,0.24270039106136254,0.20507060397148086,0.24242368893048777,0.28097117525777277,156.33533333333332,130,156,185,0.1305904306658831,0.10276405905848295,0.12964038317245175,0.16053950368684286,84.1105,65,83,105,0.1506146088822568,0.11885827963778706,0.1499635579677605,0.18425965884465756,97.01849999999999,75,97,120,0.04694662160391911,0.029150794874206933,0.04606134103622673,0.0675417537422328,30.239499999999992,19,30,44,0.013458550157384227,0.004821132889281806,0.012754240322239537,0.02425325553890081,8.66483333333334,3,8,16,0.26982848400009546,0.24826083453932757,0.2694754997669666,0.2923979420900363,0.336607110815105,0.3145300538950899,0.3362730529665487,0.3596588368333934,0.47967637097434634,0.4358361121366326,0.47887970384311174,0.5263956556726039
11579,Bryce Harper,OF,PHI,665,0.24363405195901927,0.20792043701135324,0.24332299301396967,0.2810506731821646,162.19533333333334,135,162,191,0.14424436553449818,0.11387430868523668,0.1435920545999879,0.17674186150344243,96.03816666666664,75,96,119,0.13865391222849746,0.10905795909544519,0.13768210697536248,0.17100896300129373,92.32116666666667,71,92,116,0.04260717356342363,0.02641886159918593,0.04161543828015235,0.061844764386808214,28.362999999999975,17,28,41,0.01321285597419989,0.004709140849197648,0.012573638329500265,0.02353780116618829,8.799999999999995,3,8,16,0.28309832782645106,0.261303613532787,0.2828705912916585,0.30618841836136557,0.37568788440801115,0.35194580491568705,0.3755286045142818,0.39966193340699907,0.494144259883081,0.44879753664254557,0.4930475896125718,0.5427118310446348
11609,Willson Contreras,C,BOS,609,0.22389726361684856,0.18797922288844363,0.2237181593601313,0.26120260524684075,136.30149999999998,112,136,162,0.13106752040830832,0.10221603879244136,0.13034299474239994,0.1621958029755011,79.79766666666667,61,79,100,0.14069498974809097,0.1099754768752506,0.1397320758787194,0.1733858137266276,85.65716666666667,66,85,107,0.04848365368537263,0.029515453181332776,0.04757368151438898,0.07069686623936013,29.522333333333332,18,29,43,0.007968558134586898,0.0016306113063090553,0.007121048584995989,0.01686485084253861,4.849666666666664,1,4,10,0.2581086575001418,0.23709557504149636,0.2576731281105973,0.28022247178347526,0.34781541171197733,0.32462673578641665,0.34757436989445867,0.3721691279781359,0.4696589090965561,0.42415637075778795,0.46837719195376376,0.5193628428317613
11680,Elias Díaz,C,KCR,19,0.2161030298248432,0.0528908351223024,0.21024089366469828,0.40607724661453154,4.106166666666667,1,4,8,0.09094440580115148,0,0.09746977982497926,0.21645772264343713,1.7281666666666666,0,2,4,0.1170266519889996,0,0.10620698308178453,0.2627905435944107,2.2238333333333347,0,2,5,0.02644940715976351,0,0,0.10551231263988294,0.5026666666666664,0,0,2,5.629682338116612e-4,0,0,0,0.010666666666666767,0,0,0,0.23516306413840127,0.21424842919516357,0.23479944279489587,0.256606346005504,0.2920954238762485,0.26967754364460517,0.2916058255464028,0.3157517410541133,0.3667196145069635,0.32875091305667076,0.3661778832213188,0.40669036445691076
11737,Nick Castellanos,3B/OF,SDP,364,0.23333323235395484,0.18884544490048502,0.2327857427419901,0.2796162808706601,84.93716666666667,67,85,104,0.11758208714277803,0.08601739340363192,0.1166615612384849,0.15308065108597885,42.80383333333331,31,42,56,0.12567460704611125,0.09184598638341082,0.12491499996877199,0.16252131328980335,45.746833333333335,33,45,60,0.032220055419964144,0.015453186125852605,0.03139075730054745,0.05249250877612607,11.727500000000003,6,11,19,0.009087676380531842,0,0.008265223385775249,0.019973683374792564,3.309166666666665,0,3,7,0.2540800790793771,0.23327866887218535,0.25370573757678305,0.275779904921955,0.30940810873924046,0.2873666051325113,0.30928953607899223,0.33285939611191434,0.41555628332444317,0.3757164159892628,0.4147563739585526,0.45921128566257147
11739,J.T. Realmuto,C,PHI,500,0.22565397098545045,0.18748789318564402,0.2253847228113411,0.2667117846684201,112.76083333333334,92,112,135,0.11624917509899214,0.08781015700881276,0.11533377862009185,0.1472650935553293,58.088333333333324,43,58,74,0.1164609169095202,0.08644492222525324,0.11562480133177809,0.14850943909475842,58.19350000000001,43,58,75,0.0302067019733397,0.01583506377126698,0.02943701353011189,0.04748235420673956,15.093166666666669,8,15,24,0.01670986431295991,0.006107556952023673,0.015855851652525954,0.02996889454854312,8.3475,3,8,15,0.25004553263462753,0.22921661180824704,0.2500504565753612,0.2713671786446229,0.31404436081250436,0.29136076383980986,0.31400266518369724,0.3374672048057151,0.40367462642118124,0.36543141235732635,0.4026211971862664,0.4452702480127597
11899,Joc Pederson,OF,TEX,434,0.19605993941325106,0.1577833293271349,0.19566945427302165,0.23473561015368652,85.07433333333331,67,85,104,0.11939236248649604,0.08923785642269864,0.11868776408985782,0.15297280221848503,51.80016666666667,38,51,67,0.12389545307807019,0.09180576834009808,0.1230244036804291,0.15772996874941528,53.75750000000001,39,53,69,0.04215752073571377,0.023093002140168614,0.04113067673298547,0.06452221606115685,18.289666666666665,10,18,28,0.0062465358987719285,0,0.004944363885835076,0.014816790777828808,2.7100000000000013,0,2,6,0.22185312910875596,0.20231487721015542,0.22160525912949464,0.2426375227848993,0.3110924901727131,0.28872986497276815,0.31085147505883515,0.33414544185804296,0.40657043027051953,0.36711877650537067,0.40558568370359127,0.4482737299700848
12037,Jon Berti,3B,NA,168,0.2052892022062566,0.14685985258696457,0.2033017738417175,0.26986864406821953,34.451,24,34,46,0.09858409097962291,0.05840556904077377,0.09743592224566133,0.144152654284802,16.538333333333338,10,16,24,0.06136978265601745,0.029952985369299186,0.05993397595002585,0.09706965995638239,10.298833333333333,5,10,16,0.007467661530396042,0,0.0059990427666631145,0.019630095195166824,1.2516666666666676,0,1,3,0.06847283972138317,0.02854952718016551,0.06484556819687984,0.12083650427907158,11.485666666666665,5,11,20,0.22265151664445523,0.19841875906867137,0.2222056741637362,0.24812069918383609,0.29108539941713896,0.265990374515298,0.29073179287481815,0.31741237351594226,0.25825540175588396,0.22567613263694936,0.25744858919260183,0.29412762555082017
12144,Max Kepler,OF,NA,140,0.20378636967860617,0.1423695481742845,0.20251298010951924,0.2708933478328348,28.502166666666675,20,28,38,0.11782365140009515,0.06982511835485372,0.1168693833115313,0.17022486645495818,16.474499999999995,10,16,24,0.11506352053677942,0.06708107273211543,0.1130487743969167,0.16817923628309442,16.095999999999997,9,16,24,0.03437865795859012,0.007454064985099117,0.03340665615426048,0.0651338759685827,4.806833333333334,1,5,9,0.005012596199150017,0,0,0.015321015057425792,0.7004999999999999,0,0,2,0.22908048440121845,0.20995627710434198,0.22885011714965897,0.2498504789310792,0.31235344287140926,0.29004531224986596,0.3120285763726319,0.3353715780634571,0.3955415885827812,0.3577121212597113,0.39476507538010125,0.4360362520855513
12158,Austin Barnes,C,NYM,6,0.20082623989772405,0,0.1682640251835786,0.5231690254567039,1.204833333333331,0,1,3,0.10116713378462601,0,0,0.3439707063789669,0.6070000000000003,0,0,2,0.08231585669656277,0,0,0.331335019253812,0.4944999999999991,0,0,2,0.015273535487771897,0,0,0.16543003024803649,0.09150000000000007,0,0,1,0.00802551803402171,0,0,0,0.04799999999999996,0,0,0,0.22038461181948985,0.19813442635992495,0.22021852104922993,0.2436715568886621,0.298849085524474,0.27451123096571617,0.2987779991104432,0.3232366470847197,0.3077274862133942,0.27256376737245064,0.3068598933683342,0.346132031906673
12161,Xander Bogaerts,SS,SDP,609,0.23505041184388464,0.1985155878285167,0.2348132860328287,0.272712036857631,143.28366666666665,119,143,170,0.11313709269476022,0.0868177311624271,0.11260141203009397,0.140660545074374,68.96333333333331,52,69,87,0.09120209212757782,0.06841032246890645,0.09083997748455837,0.11595373673155075,55.59433333333333,41,55,72,0.016919537849727866,0.007949701800151034,0.016332401085828813,0.02790112634809582,10.312666666666665,5,10,17,0.030708298693844432,0.015591990414943621,0.02984752929677654,0.04900768337246511,18.72183333333333,9,18,30,0.25841348547088305,0.23771943589651212,0.25815557763061825,0.2803080965763288,0.3192488830299672,0.29732896415248694,0.318966240572252,0.34212032903153416,0.3602979625664599,0.32576952988278507,0.3592829018725943,0.3965030044222253
12533,Marcus Semien,2B/SS,NYM,644,0.2138228967124992,0.17939519971372944,0.2132833684574783,0.24977113885859997,137.69833333333335,113,137,164,0.132143521337204,0.10360584407865658,0.13155590089911726,0.16272389412491317,85.09716666666665,66,85,107,0.12225956937205784,0.09354691030670756,0.12157279946440787,0.15308157201072073,78.73233333333334,60,78,100,0.03705653432909103,0.02175713892433642,0.03630774903324408,0.05413906280711373,23.863999999999997,14,23,35,0.01355509093648617,0.004808159770228384,0.012981943849993276,0.023943154467280035,8.729333333333336,3,8,15,0.23880688701583766,0.21843214854186285,0.23864331291629387,0.2598116286563634,0.3146896549946923,0.29213537487784913,0.3143672519304357,0.3388091541402846,0.41709760244333965,0.3762044565461305,0.41590822376324105,0.4621625164148934
12552,Eugenio Suárez,3B,CIN,616,0.20134185569758553,0.16825613774482004,0.20091150369874206,0.23608586085140568,123.94383333333333,101,124,148,0.1187401696949414,0.09247525485394716,0.11799573722860457,0.14838211513344546,73.09083333333332,56,73,92,0.15375812874253944,0.12209431043673508,0.15251448196079692,0.18805674001918124,94.64783333333334,73,94,118,0.05700079302889256,0.036462829316493924,0.05603792289549436,0.08080491618993264,35.088166666666666,22,35,50,0.0032289033961952827,0,0.003116498986219956,0.008271989477432365,1.9868333333333328,0,2,5,0.22566865055468066,0.20668525817248065,0.22531975159486878,0.24559734707816103,0.3074109799335713,0.28636429151840087,0.3071618373961764,0.3298506401526126,0.44226326819422207,0.40094521475936623,0.4411376581011898,0.4865125820855772
12564,Trevor Story,SS,BOS,665,0.21362967583523038,0.1796655372878093,0.2128781294436301,0.24892772612125139,142.03233333333333,117,141,168,0.12124064235931005,0.09366745025759851,0.12100841488082228,0.1499398617178799,80.60816666666668,61,80,101,0.11493861089441883,0.08844480651654771,0.1141915168511755,0.1433670051182855,76.40950000000001,58,76,96,0.032258540270518346,0.018488800420155962,0.03163606959774001,0.048608761023942355,21.443333333333335,12,21,32,0.040900650428642236,0.023206111990454602,0.039987471440653365,0.06239728464892083,27.190666666666672,15,27,42,0.23356944805100846,0.2135154960840953,0.2333072394343923,0.25483914802651403,0.2981541134079695,0.2767951644048608,0.2979810528088818,0.32036512764545844,0.39496772868213065,0.35694493802703126,0.39410529191642457,0.4366505044445035
12856,George Springer,OF,TOR,595,0.22477115377283952,0.18914401937951103,0.22411760685731907,0.26203927912868097,133.70033333333333,110,133,159,0.14183458442986652,0.11078945167082214,0.1410041318595539,0.17544486753565974,84.363,65,84,106,0.1270565905463873,0.0976470547542111,0.1265271608629331,0.1582333229596673,75.58933333333333,57,75,96,0.03950195324424775,0.02339916214561168,0.03876519339794732,0.05797337443731802,23.495500000000007,14,23,35,0.026471752489040875,0.013182404665897186,0.025580678975373104,0.04283809146501726,15.73866666666667,8,15,26,0.25567066149664525,0.23520061967383799,0.2554442872039673,0.27764054668287463,0.33784446447198907,0.31496741679371415,0.3375794410398395,0.3621969281037065,0.44450248443155055,0.40189300621761004,0.44353855567046685,0.4902170111817803
12859,James McCann,C,ARI,194,0.21721884942358097,0.16043415425167587,0.21562848368958065,0.2792362420091784,42.1225,31,42,55,0.10383212832057036,0.06361653450579012,0.10291516410575241,0.1479025428143779,20.137166666666662,12,20,29,0.12329184052759694,0.07882962065558462,0.12178393231859436,0.17272728070118998,23.910333333333337,15,24,34,0.03310722290348937,0.010714114003097583,0.031537326691110396,0.059428891535222586,6.421,2,6,12,0.004854536795498347,0,0.004943127341717892,0.015766706478930356,0.9413333333333337,0,1,3,0.23735220103842503,0.2152376173331652,0.23728127797232373,0.26055396514124585,0.2952093286046582,0.2730207551128235,0.2948663022512308,0.318948031128899,0.3920108994672065,0.3490666595314948,0.3911927620406616,0.4384185800965488
12916,Francisco Lindor,SS,NYM,630,0.23054483946697774,0.19506331315199396,0.23001894245941784,0.2674694428390073,145.45133333333334,121,145,172,0.14745186262514184,0.11649625416481355,0.14659283566929665,0.18029478681138233,93.02133333333332,73,92,115,0.13424047498688488,0.10488713961396133,0.13370388807813544,0.16620507594778205,84.68083333333334,65,84,106,0.045631344241279875,0.02834632640423789,0.04479095256637146,0.06601799899876555,28.78883333333333,18,28,42,0.03370695033429092,0.018770453042425597,0.032891258601117565,0.051465835626850996,21.26383333333333,12,21,33,0.2607141936232736,0.240151972080794,0.2602804036431745,0.2822341875356626,0.3395841126304028,0.3169411972186023,0.3391842644973968,0.3630069330250649,0.47431113067568575,0.43090357515028427,0.47359734383680896,0.5207572637386513
12927,Brandon Nimmo,OF,TEX,630,0.22187406642397822,0.18731039047509448,0.221426731130065,0.2579387237896488,139.741,116,139,166,0.13667903578528362,0.10713900085201082,0.13615503261301132,0.16789927572321714,86.07599999999998,67,86,107,0.12259255040974065,0.09489471316158356,0.12197001077472455,0.1518015717009638,77.20916666666668,59,77,97,0.036835500112181833,0.02170563845985504,0.036059670085493836,0.05468591922575677,23.199833333333327,13,23,35,0.011180016692401843,0.0032971601192669864,0.010641780544897186,0.02059119630590846,7.042499999999999,2,7,13,0.25843481041280625,0.23763754962281958,0.2580294087595176,0.2802747741033123,0.3586326722165784,0.3350036966595606,0.3582552040383108,0.3828930271004647,0.4434574759556693,0.402628680774298,0.4421251360102052,0.48812981288372964
12976,Austin Hedges,C,CLE,141,0.13927625307323474,0.08792515617498554,0.13808926202988828,0.19582670835343147,19.642500000000005,12,19,28,0.07059893501756981,0.03523131151420629,0.06972328243231127,0.11139480013878954,9.955666666666662,5,10,16,0.07025474853797851,0.0347596722969096,0.06847760512310302,0.11088034058409706,9.902833333333337,5,10,16,0.014812481902701057,0,0.014046528597436218,0.035214617886926466,2.088166666666667,0,2,5,0.004327772782468703,0,0,0.014877018441339556,0.6101666666666665,0,0,2,0.142634327636337,0.12757377353651533,0.14226729908895153,0.15800386193144683,0.2073595110922263,0.1889760024818971,0.20716421411187225,0.22627845320070733,0.22737880822451448,0.20162956209826183,0.22700319476030392,0.25449085424421636
12979,Javier Báez,SS,DET,385,0.1994928367163109,0.15878684361450643,0.19882377586275427,0.2412927767568167,76.7965,60,77,95,0.09667173769221149,0.06854860050531529,0.09577390658235749,0.12700377717693176,37.219500000000004,26,37,50,0.09702847553948704,0.06911409559734934,0.09633346436048773,0.12834169072989549,37.3535,26,37,50,0.02164522446138461,0.008529485450000422,0.02083307696225782,0.03686561462894541,8.333666666666671,3,8,14,0.013331778079101814,0.0027380288390456147,0.012726125077608369,0.026354959950175158,5.130666666666665,1,5,10,0.20731426211304904,0.18846025374559383,0.20693882549942944,0.22698294023055246,0.2516339628156071,0.23209514506617338,0.25160678752900273,0.2721517273907575,0.3223910193203718,0.28963010864546623,0.3219762334180249,0.35670124886058874
13066,Teoscar Hernández,OF,LAD,595,0.2517367558263711,0.21328389445076024,0.25105306473790884,0.29238973846501937,149.78116666666668,124,149,177,0.12781261720145937,0.09923590688450987,0.12726628799988005,0.1585994057389448,76.02983333333333,58,76,96,0.15075253076040396,0.1185454309671459,0.15001868216634434,0.18598469427662015,89.699,69,89,112,0.04486932334154012,0.027249266126730443,0.04434441437067737,0.06478557314665925,26.692666666666664,16,26,39,0.009675696772463988,0.0031434797861511583,0.008914369920411646,0.018727740285681912,5.753499999999999,2,5,11,0.2753652496473442,0.2539505004071665,0.2750605268220715,0.2980804414803007,0.3274375151156901,0.3056045555447685,0.32688807618550386,0.35043474227458293,0.4800748442996585,0.4372627019103367,0.47894761204561337,0.5272601900737538
13145,Josh Bell,1B,MIN,574,0.2177840563474512,0.18205663762076138,0.21735280345690955,0.25562056122277194,124.9405,102,125,149,0.10099772887846757,0.07581815570007312,0.10056522418190007,0.12864660990912208,57.94083333333333,43,58,75,0.11975540995739437,0.0910803710995754,0.11960199446506017,0.14959343061107375,68.69850000000001,52,68,87,0.030100595141287753,0.0165050673496711,0.029409910046673794,0.04577541008648306,17.268166666666662,9,17,26,4.674570395577721e-4,0,0,0.001905424528817995,0.26799999999999957,0,0,1,0.24319123708173357,0.22263244396761964,0.2430690363137467,0.26412876520692813,0.321271326661589,0.2983611639992983,0.32115494574744535,0.34472067365702436,0.3900456083991771,0.3528606061754165,0.389377640062008,0.4299698099827869
13152,Jorge Polanco,2B/SS,NYM,546,0.21509723935047975,0.17892780935853955,0.21474604797843694,0.25383577852938916,117.46350000000001,95,117,141,0.12267567033128092,0.09366631489366314,0.1218837446378091,0.1540199187350351,67.00416666666668,50,66,85,0.13407693217540884,0.10303586464680811,0.1332115698412379,0.16801223944394097,73.22516666666667,55,73,93,0.04448673413403295,0.02647964781530679,0.04354545708998465,0.06570291426093357,24.29833333333333,14,24,36,0.007117523940583392,0.0017239358143438482,0.006603995150805889,0.015343745622485023,3.8866666666666654,1,4,8,0.24072081003589257,0.22078831690989592,0.24028331208220985,0.26170591856133346,0.31655057946275655,0.29423456777246565,0.31634193706269165,0.33911008497611156,0.4384288558995782,0.39625734885287345,0.4370950743541566,0.48423481532386403
13185,Orlando Arcia,SS,MIN,98,0.2115869445533438,0.13582185688584597,0.20958845032838722,0.29551291538325153,20.72683333333333,13,21,29,0.09708529906848234,0.04879133073338708,0.0947605166946766,0.1538138713205424,9.51266666666667,5,9,15,0.10281121179279462,0.05128792713776284,0.10082958507474189,0.16042905092216628,10.074166666666665,5,10,16,0.023634787867549027,0,0.020779741134258803,0.0524432579432804,2.3156666666666657,0,2,5,0.0022931529786885604,0,0,0.01073774436372092,0.2246666666666668,0,0,1,0.22787057964583368,0.20773277833286094,0.2274178366510454,0.24913845805594784,0.28419290629717725,0.26279922256631894,0.283833718426728,0.3067534149773859,0.3522220704201148,0.3168811151970375,0.35158752607890265,0.391227856962418
13301,Max Muncy,1B/3B,LAD,455,0.18406619197904964,0.14881804833364298,0.18328969564314845,0.22194407297613575,83.70883333333332,67,83,102,0.1325152166737474,0.09949276966310334,0.13137841569995168,0.16809278186844698,60.282999999999994,45,60,78,0.15301363872499762,0.11646689794938885,0.15233211627766363,0.19337005408521854,69.58983333333333,52,69,89,0.06196243997136486,0.037190987482007117,0.06091262381685106,0.09099285554554717,28.18216666666667,17,28,41,0.003648420796516309,0,0.0023201457728467467,0.010421666547463683,1.6605000000000005,0,1,5,0.21612832982024485,0.1958956667988149,0.21580340106858373,0.23732219261349438,0.33161869070077576,0.30758189564887306,0.33132950807581696,0.3564973262104306,0.4471705622718896,0.40099718943078566,0.4462722410875954,0.497891724822543
13324,Ildemaro Vargas,2B/3B,ARI,98,0.24155407357528805,0.15969670553169799,0.23991265471804835,0.3305980375137076,23.677333333333337,15,23,33,0.09582677987368539,0.04708885238740816,0.09393967889666353,0.15280802370795796,9.3925,5,9,15,0.09277240098832014,0.04396598039560447,0.09056354051748701,0.14921631707609817,9.091333333333333,4,9,15,0.013700149479632181,0,0.010467471954650556,0.03736790529548649,1.3418333333333339,0,1,4,0.011232186871310926,0,0.010101712981746471,0.03190462367217462,1.1021666666666665,0,1,3,0.2568575005083992,0.2333236640411344,0.2562891178737925,0.2825931902621203,0.29718600625532826,0.2730614263681824,0.29687510868145595,0.32284416784337727,0.3323155328380791,0.2939293453185898,0.33153542940420777,0.3745236751382859
13419,Christian Walker,1B,HOU,595,0.21902022897968926,0.1836090583809748,0.21856567158388157,0.2568494295862946,130.3201666666667,107,130,155,0.12419989845084556,0.096258687297593,0.12370989700726479,0.1545657517264238,73.89916666666666,56,73,93,0.14863650860113894,0.11625882597246294,0.1477353335405428,0.18438130562298735,88.42183333333334,68,88,111,0.05031731862213477,0.030934058459819582,0.04939564969771401,0.07259471470506805,29.937833333333327,18,29,43,0.003985749918746282,0,0.003390318104161261,0.009729080439216884,2.3711666666666664,0,2,6,0.24571365706358983,0.2251413955173053,0.24533245729415953,0.26743090835380706,0.3235818524694301,0.30052927240555194,0.3232790846958108,0.34713762247339885,0.4523512070619335,0.4087471742959732,0.451251237123388,0.5005966883094255
13510,José Ramírez,3B,CLE,679,0.24645503270209443,0.2102688827882195,0.24620427216725288,0.2839795176846918,167.43283333333335,140,167,196,0.14881276488823725,0.1189941646878718,0.14814414774661328,0.18130646709413792,101.08316666666667,80,101,125,0.1496416831890682,0.11874193924834296,0.1489471060405786,0.18330724666082418,101.65616666666668,80,101,126,0.045533200213805206,0.028517442755504562,0.044526485142912985,0.06491708153216967,30.92416666666666,19,30,44,0.04701035982002985,0.02872973515475695,0.04601980147206298,0.06921665537116052,31.931499999999986,19,31,47,0.27961759250651524,0.2584061517079385,0.2794535969898117,0.30110869140801017,0.35353367311989886,0.3306520397641164,0.3533055172204206,0.3771778706726389,0.49846708345257784,0.4531508253292802,0.4971970310708753,0.5470473190123725
13590,Jesse Winker,OF,NA,308,0.19682132570820357,0.15291185181372577,0.1966633389970176,0.24306882766103796,60.55283333333333,47,60,75.05000000000018,0.1139433935743525,0.07934364344427751,0.11311883557396259,0.1516211151115716,35.056833333333344,24,35,47,0.09807334981151695,0.06732389765545252,0.09689659475374272,0.13274178623870594,30.180166666666665,20,30,41,0.024062681545234325,0.009466295552396442,0.023218939086635214,0.04184176101279708,7.402166666666665,3,7,13,0.013669343989136693,0.0030897351444768174,0.012786104279491638,0.029369042696659676,4.205000000000001,1,4,9,0.22424808152844528,0.20376724018106873,0.22406855677763823,0.24557349292140154,0.31762568260977214,0.29492508938652157,0.3171874376140734,0.34111218890986533,0.3584114434489797,0.32100690874992727,0.3574841968393984,0.3979303551763689
13602,Patrick Wisdom,3B,SEA,14,0.16288764389378016,0,0.14510636691330134,0.3601282341263309,2.279333333333333,0,2,5,0.1140048071701067,0,0.07703927006767856,0.28571308203049417,1.5975000000000006,0,1,4,0.12825126681849064,0,0.13452813792535395,0.3002993724309658,1.7966666666666664,0,2,4,0.05642099550367219,0,0.0669264918349369,0.1969187413308178,0.789666666666666,0,1,3,0.016946025898777594,0,0,0.07527493649722045,0.23733333333333376,0,0,1,0.1791545354014088,0.15813596818872258,0.1787493920943452,0.2015647634542562,0.2642104682839266,0.23969811289485493,0.2637737242812528,0.289724782886744,0.37711106343218037,0.32928651775156287,0.37561163453396695,0.4301164962076335
13611,Mookie Betts,OF,LAD,651,0.2263325891346487,0.19159651652370704,0.2258742864259022,0.26336910337442127,147.16466666666668,122,147,174,0.14549087211692055,0.11592129367121295,0.14497514559029046,0.17737689476876986,94.60683333333334,74,94,117,0.12377503447301565,0.09623982272236786,0.12330800685574256,0.15260748082174283,80.48483333333334,62,80,101,0.03737830173609545,0.022435964124051355,0.03661635067531227,0.05454712404740844,24.307833333333328,14,24,36,0.010906935325177117,0.0041867751990513225,0.010451761570224054,0.019843143788126263,7.095500000000003,3,7,13,0.2625695291013571,0.24170364657509055,0.2623106285003762,0.2844431050908428,0.35636049405571824,0.33306186682330513,0.35611526549127415,0.38018461090285116,0.4569945250584008,0.4151857079338002,0.4560651855090886,0.5035252960758612
