playerid,PlayerName,role,ERA,K9,WHIP,Ks,IP_atc,z_ERA,z_K9,z_WHIP,z_IP,composite
21448,Davis Martin,SP,4.252683807160732,7.480145850074334,1.30054344008191,121.91391044646153,146.685,0.019561821500164576,-0.648943215989836,-0.09878589933807083,0.8986468575409324,0.04261989092829757
21453,Konnor Pilkington,SP,4.532869494619225,8.273028770966306,1.3993464029757927,53.15347447312332,57.8242,-0.32589954082301226,-0.031268729519294464,-0.7717910895385086,-0.8441614433887995,-0.49328020081740376
21455,Kris Bubic,SP,3.6358672969429664,8.991271595491815,1.192332874913713,134.9360089542548,135.067,0.780079868856969,0.5282593623468561,0.6383000124572759,0.6707854513843188,0.6543561737613549
21487,Stephen Kolek,SP,3.8317656541712783,7.36166189907196,1.2159041784278426,58.820251147288225,71.9107,0.5385425013388996,-0.7412450069125885,0.477741977149802,-0.567885862580989,-0.073211597751219007
21504,Jake Irvin,SP,5.0346250248245665,6.861617624361463,1.4185045520610542,102.16186240715956,134,-0.9445505168604778,-1.1307912847500228,-0.9022885300136773,0.649858603358057,-0.5819429320665302
21537,Daniel Lynch IV,SP,4.8027813456861566,7.6598760091228275,1.379230293163348,49.980690959526456,58.725,-0.6586935411966597,-0.5089291852062513,-0.6347684141663366,-0.8264942412312958,-0.6572213454501358
21649,Luis Medina,SP,4.752306808356394,8.33651071193616,1.409033410413505,94.70276168759479,102.24,-0.5964598040392081,0.01818519899337485,-0.837775004313338,0.026956360327065984,-0.3472733122580263
21690,Edward Cabrera,SP,3.752254202664908,9.956927698183566,1.245161195272833,148.2608660765529,134.012,0.6365779670575151,1.2805282303233148,0.27845519859835366,0.6500939568503862,0.7114138382073923
21741,Javier Assad,SP,4.095971399750586,7.734776042269765,1.3031260066934034,54.338692419977654,63.2272,0.2127839744514065,-0.45058029372222824,-0.11637728205237406,-0.7381935334676267,-0.27309178369770565
21844,Braxton Garrett,SP,3.729062341088612,8.760791240060588,1.1514221111069791,114.47141860637831,117.597,0.6651729041066988,0.3487097322168766,0.9169673273895976,0.3281499921352186,0.5647499889620979
21846,Cole Ragans,SP,3.230788070922961,11.488919096714636,1.0893054212797002,192.97554442781683,151.17,1.2795315808235905,2.4739856443138115,1.3400806979544977,0.9866102252989295,1.5200520370977073
22100,José Soriano,SP,4.0894512528633475,8.283563519124812,1.305882013826662,154.79219029404567,168.18,0.22082313893066385,-0.023061912362000676,-0.1351500703431929,1.3202238006754146,0.3457087392252212
22182,Hunter Greene,SP,3.1131256610014546,11.364352790738327,1.0632146017785966,215.54136585260565,170.698,1.4246061447473213,2.3769455554834305,1.5178006410262928,1.3696088084824687,1.6722402874348783
22191,Tobias Myers,SP,3.5221828908475277,8.580499840195138,1.141898399120664,53.66883370601698,56.2927,0.9202496618284588,0.20825848160642324,0.9818389406391744,-0.8741984328472995,0.30903716280668925
22201,MacKenzie Gore,SP,3.997071208895167,9.906981981088252,1.2442401323763428,172.4750524118681,156.685,0.3347252305407156,1.2416193393062838,0.28472910063208834,1.094774767815174,0.7389621095735655
22207,DL Hall,SP,4.713903057763479,8.465325844150335,1.3846835503904227,51.38142392118302,54.6267,-0.5491090199271056,0.1185352236231349,-0.6719137619355231,-0.9068733426989881,-0.5023402252346205
22250,Logan Gilbert,SP,2.841262450187155,10.666496876344599,0.9751496276148932,197.1180474411678,166.321,1.7598061188265612,1.833299347202568,2.117663063681529,1.283763622155433,1.7486330379665227
22264,Shane Baz,SP,4.106853286807072,9.072129579264217,1.2589946371733691,160.23598468655535,158.962,0.19936690250429773,0.5912496378183927,0.18422747581845858,1.1394330929846184,0.5285692772814419
22267,Tarik Skubal,SP,2.2128499797125727,11.647790891059806,0.8496451110713803,245.23517781834894,189.488,2.5346216710420273,2.5977505172870017,2.972548267054418,1.7381331518877683,2.4607634018178035
22286,Trevor Rogers,SP,3.8023486631334675,8.41693257420149,1.2200581327813482,149.81765896186468,160.196,0.5748128543735322,0.08083572552995372,0.4494469467389469,1.16363527711246,0.5671827009387231
22294,Matthew Liberatore,SP,4.2663487688472355,7.736228613709918,1.2744438867489796,125.1713193888694,145.619,0.002713293928559954,-0.44944870632802736,0.07899353500784864,0.8777396223056982,0.12749943622851986
22487,Johan Oviedo,SP,3.756565619080474,8.9780127902578,1.2549082258654476,95.47547994962454,95.7093,0.6312621074146683,0.5179304405119399,0.21206243075274253,-0.10112889403573283,0.3150315211609045
22543,Taj Bradley,SP,4.343253107288303,9.342566020237358,1.2748499547576477,113.01286889524678,108.869,-0.09210767200800202,0.8019260004938407,0.07622756656516597,0.15696955204786076,0.23575386177471633
22630,Keider Montero,SP,4.400983043393563,7.583451944905824,1.300832609924573,70.89440607041509,84.1371,-0.16328711930474246,-0.5684653328207374,-0.1007556055013433,-0.3280920343632905,-0.29015002299752846
23150,Osvaldo Bido,SP,3.9945058923370587,8.909337765006907,1.261742394889906,17.5896065568113,17.7686,0.3378881963616789,0.46443097692470925,0.16551087916508905,-1.6297635556668904,-0.1654833758038533
23301,Janson Junk,SP,4.010900505320109,6.933592204535295,1.2181809641544683,71.77662354126275,93.1681,0.31767408268849295,-1.0747213900954726,0.46223344819365014,-0.15096891859462314,-0.11144569445198817
23313,José Buttó,SP,4.0248705016578334,8.831739475337779,1.2942619754470568,61.72208327997729,62.898,0.3004494556554112,0.4039800800023107,-0.05599914297473035,-0.7446500642738547,-0.024054917897715772
23335,Joey Cantillo,SP,4.203948615121764,9.255644452446337,1.2773972949840955,126.97098740853716,123.464,0.07965099303344571,0.7342120501313651,0.05887613151309178,0.4432182370931162,0.3289893529427547
23429,JP Sears,SP,4.54023053055807,7.423944322495932,1.3134994658526484,109.41326654224254,132.641,-0.33497549872296645,-0.6927255308450946,-0.1870370239267387,0.6232048203517875,-0.14788330828575308
23499,Keaton Winn,SP,4.764489024907001,7.6988942769234585,1.3488783347962032,21.764004231434924,25.4421,-0.6114801470262569,-0.4785330347889712,-0.42802334382087265,-1.479264803717951,-0.749325332338513
23550,Aaron Ashby,SP,4.493129548058014,9.708825714099074,1.3417990740976666,75.07284757922348,69.5919,-0.27690126327994474,1.0872509360674196,-0.37980232844490475,-0.6133640024153804,-0.04570416451820257
23590,Ben Brown,SP,4.436386404123911,9.49850004997187,1.2738903162642372,57.74961383715565,54.7188,-0.20693850399774835,0.9234022855816735,0.08276422971640224,-0.9050670046453624,-0.026459748336258748
23796,Ryan Weathers,SP,4.087399596231059,8.264437833403282,1.2402508062877158,114.28615598552284,124.458,0.22335277597829092,-0.03796127240011732,0.3119027509398386,0.4627133513743758,0.24000190147309702
23920,Brayan Bello,SP,3.8787405918348483,8.101570022496293,1.2313442685392535,139.9285170796621,155.446,0.48062367576467313,-0.1648391364754131,0.37257042684616876,1.0704745197321954,0.4397073714669061
24282,Kai-Wei Teng,SP,4.552332769583678,9.284295611721591,1.3662515186475952,35.93321562372634,34.8329,-0.3498972315883072,0.7565319786174266,-0.5463623344729146,-1.2950850057376164,-0.3587031482953529
24492,Grayson Rodriguez,SP,3.919793456834875,9.532518444544428,1.2022569982481124,121.15830943015968,114.39,0.43000660535389534,0.9499034168893303,0.5707009616128846,0.2652517713102695,0.5539656887915949
24494,Simeon Woods Richardson,SP,3.984823110108086,8.604197527410706,1.2502251959850785,114.81441180576846,120.096,0.3498268045405674,0.22671953858687746,0.24396130628279253,0.37716235691275174,0.2994175015807473
24586,Kyle Bradish,SP,2.729486247221959,11.068069020740175,0.9885888686605819,171.23409581987127,139.239,1.897623149032249,2.1461335141832016,2.02612047516809,0.7526100155507323,1.7056217884835683
24719,Randy Vásquez,SP,4.431899470482864,6.487947081045531,1.3431835877937994,99.90861798402916,138.592,-0.20140623637069668,-1.421889446748751,-0.389233066917816,0.739920539755989,-0.31815205257031876
24728,Mike Burrows,SP,3.8727691303832263,9.036735349777334,1.207192210336408,127.3265969966571,126.809,0.4879863259658661,0.5636766986791101,0.5370843244910797,0.50882302307985,0.5243925930539765
24968,Reese Olson,SP,3.607454465856025,8.752389136519628,1.1683524028331032,125.30114785377869,128.846,0.8151121198751697,0.3421642954907381,0.8016451359333892,0.5487742784027131,0.6269239574255026
24975,Cooper Criswell,SP,4.379143807850828,7.321606864156346,1.3097563933027563,26.754209047063224,32.8873,-0.13635993351190107,-0.7724488233527619,-0.16154075155199427,-1.3332436519605726,-0.6008982900943074
25098,Jacob Lopez,SP,3.8139091916650183,10.14692349789382,1.2152944448565313,143.81798391537018,127.562,0.5605590358722674,1.4285394371803986,0.48189523172955284,0.5235914547235003,0.7486462898764298
25311,Roddery Muñoz,SP,5.516070918125603,7.723075861200967,1.5173126755457118,40.90389830758671,47.6669,-1.5381602607890066,-0.4596950105900753,-1.5753288720382537,-1.0433744456916547,-1.1541396472772476
25377,Brady Singer,SP,4.104628509928146,8.413002675940897,1.2472617772281633,156.05839530447832,166.947,0.20210999212615044,0.07777424214314645,0.26414689733923985,1.2960412293386006,0.4600180902367843
25385,Drew Rasmussen,SP,3.032075542440884,8.361104597907131,1.057439191084541,142.2855620006956,153.158,1.5245387452608203,0.037344415930908176,1.5571403658563376,1.0256004538614487,1.0361559952273787
25386,Jhony Brito,SP,4.068249056512422,7.8517116724686105,1.2510000600463962,17.52118183835451,20.0836,0.2469648726575847,-0.3594846812049016,0.23868325064870524,-1.5843599444384031,-0.3645491255842537
25436,George Kirby,SP,3.6434117535179764,8.668849769916694,1.11962922059439,159.8901915674035,165.998,0.7707777582815417,0.2770851595844013,1.1335274355052567,1.2774286906535748,0.8647047610061936
25550,Matt Waldron,SP,4.362295299368134,7.909201704730109,1.2805259255575705,39.332811597698594,44.7574,-0.11558617898381791,-0.31469859082683144,0.03756518543923856,-1.1004378611859453,-0.373289361389339
25636,Hunter Gaddis,SP,4.520374291916305,7.107599025103719,1.3377246704504562,54.50525491058788,69.0173,-0.31049329438904816,-0.939165974907489,-0.3520491647620573,-0.6246335121397381,-0.5565854865495831
25862,Noah Davis,SP,6.008861683744118,6.965395948026622,1.5804028303135307,4.600024877365092,5.9437,-2.1457579249490393,-1.049945524187368,-2.005073085831663,-1.861682848287078,-1.765614845813787
25880,Hunter Brown,SP,3.1501693988571366,10.461675743477405,1.0724352090601457,207.15861584709177,178.215,1.3789322194970806,1.6737388563299245,1.45499365249552,1.5170381586356159,1.5061757217395353
25977,Quinn Priester,SP,4.060035122034814,7.89467027409008,1.2479754375032706,142.3031860616457,162.227,0.2570924313505606,-0.3260189178533802,0.2592857367513445,1.2034688556891586,0.3484570264844209
26056,Brandon Walter,SP,3.351084837435088,8.829853084886247,1.0857863797719136,8.80056740548804,8.97015,1.1312089265891232,0.40251053737157555,1.3640509629131994,-1.80232571688213,0.2738611774979421
26079,Beau Brieske,SP,4.3937768921158895,7.134380441238006,1.3162380386524952,36.289739552401244,45.7794,-0.15440212999614106,-0.9183026204047959,-0.20569105670122295,-1.0803935887559177,-0.5896973489645194
26108,Andre Pallante,SP,4.711343422069198,6.956585054798141,1.39152261514748,106.63826525889567,137.962,-0.5459530584573452,-1.056809417716726,-0.7184986612422366,0.7275644814087113,-0.39842416400189906
26221,Ryan Pepiot,SP,3.588825773532347,9.529021919687262,1.193812125975695,176.60453957820394,166.8,0.8380807928534798,0.94717954159996,0.628223961970888,1.2931581490575694,0.9266606113704743
26253,Ryne Nelson,SP,3.5504063110396116,8.087493809729182,1.1425508403646467,143.92414122751723,160.163,0.8854509493124202,-0.1758048380478403,0.9773947789395618,1.1629880550085552,0.7125072363031741
26257,Joey Estes,SP,4.499556614829497,7.025861192974541,1.28171172285182,22.137239577072915,28.3574,-0.2848256624980435,-1.0028416729901366,0.029488021453653663,-1.4220876340357014,-0.6700667370175569
26378,Nick Lodolo,SP,3.7233393505775085,9.500265860767305,1.150714166965607,155.36945905717977,147.188,0.6722291963693836,0.9247778938178144,0.9217895520229542,0.9085120914277265,0.8568271834094696
26389,DJ Herz,SP,3.915116557922161,10.170305297920068,1.2334393059430524,29.352744127111507,25.9751,0.4357730950146968,1.446754410593778,0.35829989279411745,-1.468811186100334,0.19300405307556456
26410,Alek Manoah,SP,4.201713190981485,8.16869659744784,1.3239404031769852,88.58452261806784,97.5995,0.08240721044010871,-0.11254595217390437,-0.2581563993384169,-0.06405679643569556,-0.08808798437697703
26419,Bradley Blalock,SP,6.773779348543327,5.800370751158381,1.6945445059642927,11.949601578716988,18.5413,-3.088880683800681,-1.9575276163722952,-2.7825592854473826,-1.6146087520399994,-2.360894084415089
26440,Ryan Gusto,SP,4.892497124783137,8.133147458847079,1.3727427476078755,52.11504007696973,57.6696,-0.7693106663962455,-0.14023956916466138,-0.5905779192397407,-0.8471935808816392,-0.5868304339205717
27451,Alec Marsh,SP,4.192655257059673,8.500980318994857,1.2570511009216154,5.173677731072895,5.47738,0.093575397583593,0.14631090003093522,0.19746604626677383,-1.8708286849989866,-0.35836908527942113
27463,Garrett Crochet,SP,3.0518917056018826,11.38710677488569,1.014070251637682,227.6371210685676,179.917,1.5001059529090304,2.3946714455272846,1.852551763311826,1.5504191289642917,1.824437072678108
27468,Reid Detmers,SP,4.462947828261835,9.564496267700878,1.3054048493831625,137.88921724782853,129.751,-0.23968802040297246,0.9748148949602494,-0.13189982219629062,0.5665238542825319,0.2924377266608796
27470,Emerson Hancock,SP,4.627912411321036,6.9785025590955625,1.352835186451679,42.746197114401284,55.1287,-0.4430848823756201,-1.0397351651948075,-0.45497579163206336,-0.8970277216032212,-0.708705890201428
27473,Cade Cavalli,SP,4.479322508456355,7.69744063382615,1.3151922319929217,120.48974878364379,140.879,-0.2598775574878861,-0.47966545702935864,-0.19856745140413165,0.7847749928357076,-0.038333868271417215
27474,Max Meyer,SP,4.588103827091576,8.224285488801737,1.3176659125275925,113.81497307002849,124.55,-0.39400197644701684,-0.06924089537956897,-0.21541714689878272,0.4645177281488988,-0.05353557264411743
27483,Bobby Miller,SP,4.670653506836716,8.188163424205811,1.3400378512568425,19.503295480522223,21.437,-0.49578349527753446,-0.09738083522648117,-0.3678056020486805,-1.5578159930618876,-0.6296964814036459
27487,Landon Knack,SP,4.016804873433,8.811487798150289,1.2401989601108954,25.620379827321763,26.1685,0.3103941567563764,0.3882035460685518,0.3122559057954239,-1.46501807231563,-0.11354111592381949
27498,Spencer Strider,SP,4.245804605401029,9.984993833253574,1.2713309187687218,168.18390779604545,151.593,0.028043690910267764,1.302392411162369,0.10019779393165608,0.9949064359035299,0.6063850829769557
27500,Slade Cecconi,SP,4.383189234302195,7.783228182267033,1.2652433000917256,124.92427153791134,144.454,-0.14134783473463772,-0.41283493447354674,0.1416641512713636,0.8548907207587493,0.1105930257054821
27517,Jared Koenig,SP,5.332922735166805,6.6387059257779315,1.4818683641340078,47.74977753194788,64.7337,-1.312343512739255,-1.304444752775245,-1.3338967849380163,-0.7086468637848123,-1.164832978559332
27552,Graham Ashcraft,SP,4.727109356823867,7.005646104259323,1.3652536738737964,49.54571958110413,63.6503,-0.5653920289060167,-1.018589703641474,-0.5395654258366598,-0.7298953615839235,-0.7133606299920185
27581,Hayden Wesneski,SP,3.98665281940597,8.327829593174634,1.2188200759556795,24.22695172670395,26.1824,0.3475708225436427,0.011422402833024725,0.4578800811818179,-1.4647454545203489,-0.1619680369904659
27589,Logan Allen,SP,4.6287074931540015,7.579578341302199,1.3693469426768519,99.04571888728086,117.607,-0.4440651967366644,-0.5714829613426988,-0.5674470912104058,0.32834612004549296,-0.3136622823110691
27597,Cody Bradford,SP,3.546502121877914,8.614492214046138,1.1297241699490157,53.11734185812911,55.4944,0.8902647087831543,0.23473934215858472,1.0647647879946702,-0.8898553239244923,0.3249783787529792
27636,Mitchell Parker,SP,4.85201750858621,6.988146454062832,1.3766597691141196,69.22853872360372,89.1591,-0.7194003962302093,-1.032222343674093,-0.6172590604385155,-0.22959659782356656,-0.6496195995415961
27649,Connor Phillips,SP,4.967650807508377,9.21935044216942,1.4462274186503747,54.31959330744514,53.0272,-0.8619731212609729,0.705938160545584,-1.0911253073265792,-0.938244001947353,-0.5463510674973303
27669,Tanner Gordon,SP,5.618530095041202,6.786909168942535,1.4584702457579977,97.53467166687317,129.339,-1.6644896502765327,-1.188990932667752,-1.1745184156385868,0.558443384379233,-0.8673889035509097
27688,Jack Kochanowicz,SP,5.4463893797414356,5.899442048218165,1.5011293537900274,27.046319816836636,41.261,-1.4522448116548128,-1.8803487404967356,-1.4650947331293123,-1.169012023734231,-1.491675077253773
27691,Louis Varland,SP,4.03158606664232,8.574329345669458,1.2150358076738303,63.911621887729204,67.0845,0.292169345956181,0.20345152091021984,0.4836569619574559,-0.6625411146375435,0.0791841785465783
27707,Mitch Spence,SP,4.526350537743978,7.6025323327371055,1.3146217231511286,31.937647021758256,37.8083,-0.3178618435963022,-0.5536012609069582,-0.19468137956644416,-1.2367291073146185,-0.5757183978460807
27756,Mick Abel,SP,5.0556830973993145,8.304890819387918,1.4105119498297933,88.13122454565061,95.5077,-0.9705145498757275,-0.006447442696040973,-0.8478462073616386,-0.10508283270686151,-0.4824727581600672
27758,Kyle Harrison,SP,4.115049740461009,8.882569525011457,1.2416730281987842,45.8997897635442,46.5066,0.1892608971933478,0.4435778869447797,0.30221515959914297,-1.066131167120775,-0.03276930584587612
27768,Eury Pérez,SP,3.3563373158681387,10.217893537231157,1.1100493013217372,168.13770879814697,148.097,1.1247327629723662,1.4838267708426869,1.198781909696696,0.9263401184716554,1.1834203904958511
27779,Bryce Elder,SP,4.815773467826932,7.272524851394423,1.383873705385701,58.12589729226497,71.9328,-0.6747124758358042,-0.8106848683334704,-0.6663974304868306,-0.5674524198992831,-0.6798117986388471
27782,Brandon Pfaadt,SP,4.605728770649401,8.175850784402087,1.2801489001858841,153.2962937796742,168.749,-0.4157330543888814,-0.10697267188668634,0.04013332737092038,1.3313834787700187,0.21220276996634285
27792,Gavin Stone,SP,3.829107799809364,7.920570432920915,1.2001499561290143,21.88339202376462,24.8657,0.541819563765079,-0.30584208356447395,0.5850532668534366,-1.4905696164661582,-0.16738471735302912
27819,Brandon Young,SP,5.194041497680369,7.3781721556944575,1.4384334260507425,27.307107026368904,33.3096,-1.1411067092522813,-0.7283831277976673,-1.0380358318867586,-1.3249611703096915,-1.0581217098115998
27863,Jared Jones,SP,3.853392753186831,9.591756881666859,1.192761185078494,92.19969727425804,86.5115,0.5118768741372322,0.9960515558702436,0.6353825395853049,-0.2815234233477747,0.46544688656125155
27889,J.T. Ginn,SP,4.3525123670201475,8.81371560430999,1.2779253373079982,83.40928313260127,85.1722,-0.10352408842128108,0.3899390595843453,0.055279324147975685,-0.30779083437080373,0.008475865235059055
29608,Joe Boyle,SP,4.5383364371182475,9.940386549333175,1.4287005383343652,103.622123749911,93.8192,-0.33264013282321725,1.2676422854346234,-0.9717393995034985,-0.13819903035666728,-0.043734069312189906
29812,Robert Gasser,SP,3.786137346370709,7.562970426860079,1.1812190127109194,63.803655478129166,75.9269,0.5948009687726474,-0.5844209182012509,0.714003075670936,-0.4891169712566482,0.05881653874642109
29837,Bryce Miller,SP,4.015396186092467,8.11128347328547,1.2215736224910927,129.824697004811,144.049,0.3121310300854974,-0.15727212932975307,0.4391240534725899,0.8469475403926424,0.36023262365524417
29839,Emmet Sheehan,SP,3.2997742054188457,10.462071095566662,1.1119591818353196,151.63144619742343,130.441,1.1944735458449525,1.674046844927323,1.1857725883093995,0.5800566800914546,1.1585874147932822
29863,Ryan Bergert,SP,3.8384157674848645,9.050150281108053,1.2474935500209834,64.64854184639124,64.2903,0.5303430917767845,0.5741272464238105,0.26256815629801544,-0.7173431753263722,0.16242382979305958
29869,Michael McGreevy,SP,4.3593288003740245,6.654000336403973,1.285747119039875,108.51121948596386,146.769,-0.11192856608741565,-1.2925300463534164,0.0020005605564232852,0.9002943319872361,-0.12554092997429317
29878,Sean Burke,SP,4.281197455377193,8.914316679147799,1.3234519670770957,143.80773762727432,145.19,-0.015594734307568248,0.46830966841133737,-0.25482937329912697,0.8693257349549333,0.26680282393989385
29911,Andrew Abbott,SP,3.5503330423334676,8.539578276834646,1.1675605959249942,154.14413210701917,162.455,0.8855412876422247,0.17637961908050542,0.8070385992788786,1.2079405720434115,0.7692250195112551
29914,Andrew Alvarez,SP,3.68633669540254,9.016563708035784,1.1971285333956718,98.91170387715256,98.73,0.7178524677872469,0.5479625142444611,0.6056339571664696,-0.041884536179192605,0.4573911007547462
29921,Spencer Arrighetti,SP,4.310119584075444,9.682150035937148,1.3169529800262783,98.0233779171658,91.1172,-0.051254935483490645,1.06646995393782,-0.21056094360696068,-0.1911927917127673,0.15336532078365037
29928,Dylan Dodd,SP,6.331993464219712,5.813117852891177,1.6157367608426645,24.604667214345564,38.0935,-2.5441706565399396,-1.9475973236275161,-2.245753303709634,-1.2311355393135972,-1.9921642057976718
29960,AJ Smith-Shawver,SP,3.905593000019984,8.60604855709056,1.2552729042289272,11.947777211808823,12.4947,0.44751538391208073,0.2281615343428953,0.20957839156821725,-1.7331994542664224,-0.2119860361108073
30004,McCade Brown,SP,5.690495835032792,7.6832959906350125,1.5624805947928233,72.85139055404761,85.3361,-1.7532214581129804,-0.49068446751525274,-1.8829941807852082,-0.30457629792140894,-1.1078691010837125
30031,Julian Aguiar,SP,5.164231294512852,7.0286749295336035,1.442148321836469,25.173667838453234,32.2341,-1.104351536313954,-1.0006497058807593,-1.0633401757203833,-1.346054727059686,-1.1285990362436957
30055,Cade Povich,SP,4.710822350970897,8.642803511729545,1.3515204438012216,45.418604672189666,47.2957,-0.5453105919091108,0.2567945104528401,-0.44602030485697514,-1.0506547137210347,-0.44629777500857015
30056,David Festa,SP,4.302991144937305,9.375157386201154,1.2737749292459597,55.52145290414508,53.2997,-0.04246576313768994,0.8273154428750873,0.08355019867834444,-0.93289951639238,-0.01612490949415954
30076,Landen Roupp,SP,4.229676483834827,8.565953305040479,1.2978010078808533,115.21112018020499,121.049,0.04792922788581202,0.1969263878069099,-0.08010557790817298,0.39585334676188705,0.140150846136609
30094,Jordan Wicks,SP,4.692232421396242,7.675963748945303,1.3609769861174168,34.43599385900452,40.3759,-0.5223897123502518,-0.49639645663878434,-0.5104343859102416,-1.1863713050726041,-0.6788979649929705
30107,Christian Scott,SP,4.237427796955592,7.949876080534314,1.266911720561265,34.63054352637197,39.205,0.03837206879327421,-0.2830122932343588,0.1302995565006313,-1.2093359220866151,-0.3309191475067671
30113,Chad Patrick,SP,3.7668866391504894,9.327765315912751,1.1914872253514541,135.8112265813212,131.039,0.6185365692678259,0.7903959029192589,0.6440602298416694,0.5917851291258539,0.6611944577886519
30122,Gavin Williams,SP,3.6198614787777723,9.479948385488395,1.233775767396962,170.60641778324108,161.969,0.7998146090523051,0.9089501016197423,0.3560080556047127,1.198408755604083,0.8157953804702107
30134,Tanner Bibee,SP,3.880383522082775,8.54863196540921,1.2039384283834014,166.94623365247648,175.761,0.478597987276446,0.18343265590801971,0.5592477503440658,1.4689083694543168,0.672546690745712
30146,Jack Leiter,SP,4.26873178954793,8.96780181644848,1.3089091734052885,156.1104975983111,156.671,-2.249060386607637e-4,0.509975851205185,-0.15576983768932673,1.0945001887407897,0.3621203240544968
30160,Richard Fitts,SP,4.391408133300621,8.219252782501911,1.3065373175212736,92.91773945587494,101.744,-0.15148151454729242,-0.07316149222608045,-0.1396137298804555,0.0172284159774637,-0.08675708016909117
30171,Mason Black,SP,5.460199415083398,7.442184301288513,1.4815826733950663,31.696428321061145,38.3312,-1.4692722111135106,-0.6785161573839195,-1.3319507769999113,-1.2264735788863783,-1.17655318109593
30182,Will Warren,SP,4.504143146475109,9.396786563124104,1.3150659900799004,126.91926384592956,121.56,-0.29048073176658495,0.8441650815753814,-0.19770754335891058,0.4058754829769007,0.19046307235669663
30184,Noah Cameron,SP,3.4106408091605784,8.342139420140033,1.1431175492452366,134.73760139220173,145.363,1.0577780268404828,0.022570095373042186,0.9735345908763832,0.8727187478026777,0.7316503652231465
30203,Jackson Jobe,SP,4.511387978205092,8.008288799190307,1.3838498653040192,6.298305586195197,7.07826,-0.2994134130250192,-0.23750740840394818,-0.6662350416450715,-1.8394309600990038,-0.7606467057932607
30240,Hunter Dobbins,SP,4.229555766619165,7.601573930650767,1.2716306299859215,78.27492707869709,92.6748,0.04807806894245802,-0.5543478787251921,0.09815628425594645,-0.1606439084084513,-0.14218935848380973
30279,Bryan Woo,SP,2.995411210672031,9.381592179240274,1.0152754768595347,190.3160213471992,182.575,1.569744873084224,0.8323282983437243,1.8443422642653402,1.6025499275151849,1.4622413408021182
31204,Justin Wrobleski,SP,4.966221554129299,7.497440428929716,1.420823666417416,42.481413824145974,50.9951,-0.8602108905634659,-0.6354703313662083,-0.918085384204945,-0.9780991545941817,-0.8479664401822002
31312,Colton Gordon,SP,4.775117907231367,7.420608592145504,1.3373226087378396,38.202694702876904,46.3337,-0.6245852709926343,-0.6953241434232126,-0.34931048556209787,-1.0695222186894167,-0.6846855296668404
31318,Gunnar Hoglund,SP,5.181015389487102,7.161081860482838,1.4334170025624817,33.87255374069365,42.5708,-1.1250458707311062,-0.8975015853648026,-1.0038660160739585,-1.143323190046511,-1.0424341655540945
31475,Logan Henderson,SP,2.9654800168440323,10.80451042385128,1.0458619890129541,142.2437807323185,118.487,1.606649224229253,1.9408151541848468,1.6359995098938054,0.3456053761496261,1.3822673161143828
31508,Caden Dana,SP,5.12224082823374,8.706966427919498,1.4592954781948917,83.8772066663626,86.7001,-1.0525784289259597,0.3067789347149964,-1.1801395599533373,-0.27782445096000236,-0.5509408762810758
31612,Carson Palmquist,SP,6.735672074385726,6.9953173119886785,1.7317840292707825,24.471796278277907,31.4848,-3.0418954471016875,-1.0266360763070048,-3.036219618415084,-1.360750591376535,-2.1163754333000777
31623,Jacob Misiorowski,SP,3.807524009178387,10.913494580156016,1.230767995137874,167.1607838737408,137.852,0.5684317929018019,2.0257163810938885,0.3764957644953987,0.725407074395695,0.9240127532216961
31635,Hayden Birdsong,SP,4.23528244421853,10.431344021593539,1.3573553388410113,69.04367523305808,59.5698,0.041017230599830735,1.6501097299548626,-0.4857652126111171,-0.8099253553713278,0.09885909814306207
31676,Carson Whisenhunt,SP,4.768745996885792,7.714459224323288,1.3971613378987215,28.329980041909614,33.0509,-0.6167288781534757,-0.46640757384283943,-0.7569073239638463,-1.3300349993484861,-0.7925196938271619
31687,Shane Smith,SP,3.733087555167938,9.220507108320104,1.2142451579241171,162.2860476103829,158.405,0.6602099241911296,0.7068392307437393,0.48904254321536994,1.1285087683823434,0.7461501166331456
31730,Jonathan Cannon,SP,4.736577232470129,7.3845343923968185,1.354524593136977,93.09764558876807,113.464,-0.5770656630903063,-0.7234267954257783,-0.46648333588239094,0.24709032681887472,-0.3799713668949002
31741,Mason Barnett,SP,5.363196621614133,7.486717617204517,1.481712260867328,38.778951241834235,46.6173,-1.3496703946002726,-0.643823654475289,-1.3328334736201612,-1.0639600311540391,-1.0975718884624404
31757,Mason Miller,SP,3.732175697096758,9.709140356895432,1.2203474344863259,71.04199575007848,65.8532,0.6613342204903899,1.0874960502230422,0.44747634238376266,-0.686690344229611,0.3774040672168959
31827,Zebby Matthews,SP,4.9586015304335564,8.94971352766783,1.3440054589751222,120.56755740689847,121.245,-0.8508156077753112,0.4958846478391827,-0.3948313157405815,0.3996974538032621,-0.08751620546836196
31838,Kodai Senga,SP,3.4252443487811943,9.476326643864228,1.2412260551255365,118.17926957563078,112.239,1.0397722581024713,0.9061286795170693,0.3052597565359639,0.22306465781028023,0.6185563379914463
31843,Kumar Rocker,SP,4.917324426065123,7.782651935923599,1.3850926013776084,84.91712059023519,98.199700000000007,-0.7999220562979994,-0.41328384395927614,-0.6747000492023155,-0.052285199261035566,-0.4850477871801566
