Season,mlbam_id,EV,LA,BarrelPct,HardHitPct,Events
2016,592200,86.1,20.4,6.1,31.3,147
2016,541608,87.6,13.1,2.1,25.3,146
2016,430605,90.3,11.5,6.2,43.2,146
2016,596142,92.7,7.9,15.8,48.6,146
2016,457706,88.3,12.9,2.1,32.2,146
2016,605480,85.9,0.8,2.8,22.1,145
2016,572191,88.1,8.5,7.6,37.9,145
2016,457775,87,11.1,4.9,33.3,144
2016,454560,86.9,14.6,2.8,33.3,144
2016,605125,85.9,15.3,3.5,29.9,144
2016,449107,85.9,7.1,0,26.6,143
2016,501659,88.5,8.9,5.6,39.2,143
2016,460099,86.7,13.4,4.9,32.4,142
2016,571757,87.7,10.4,9.9,32.4,142
2016,518542,85.6,5.9,2.1,22,141
2016,461865,84.1,7.1,2.2,21.6,139
2016,518649,85.5,17.6,7.2,31.7,139
2016,666560,88.6,14.3,16.7,42.8,138
2016,572365,88.4,7.7,3.6,33.3,138
2016,591720,85.2,4.9,0.7,23.2,138
2016,519222,86.6,8,4.3,27.5,138
2016,542194,88,11.6,7.2,35.5,138
2016,596143,87.4,9.1,2.2,25.7,136
2016,477165,87.9,9.8,8.9,35.6,135
2016,534627,84.4,6.3,0.7,17,135
2016,545338,88,17.3,5.2,29.1,134
2016,425784,86,10.5,4.5,29.9,134
2016,623143,83.9,14.5,0.7,21.6,134
2016,542921,89.6,11.3,6,45.1,133
2016,543877,87.1,1.4,1.5,33.1,133
2016,592261,86.9,5.4,1.5,30.3,132
2016,425783,92.1,10.3,7.6,47,132
2016,489267,89.6,15.4,11.5,39.2,130
2016,444482,89,8.3,4.6,37.7,130
2016,571437,88.2,5.5,3.1,34.9,129
2016,430001,91.5,10.9,13.4,44.1,127
2016,608701,88.9,4.3,0.8,39.2,125
2016,542455,86.5,12.2,9.8,33.3,123
2016,424325,87.3,16.1,9.9,32.2,121
2016,600303,88.6,16.3,5.8,31.4,121
2016,624428,85.8,9.8,1.7,21.5,121
2016,460060,85,14.7,2.5,23.3,120
2016,501571,87.3,14.1,4.2,30,120
2016,542979,93.5,9.6,9.2,50,120
2016,543484,90,18.8,5.9,37,119
2016,446263,89.8,15,10.1,45.4,119
2016,493329,88.8,10,3.4,36.1,119
2016,408299,85.8,13.7,0,23.1,117
2016,276519,84.7,11.2,1.7,17.1,117
2016,518568,85.7,6.5,0.9,26.5,117
2016,547379,89.2,7,6,34.2,117
2016,452220,89.8,17.7,5.2,31,116
2016,506560,86.9,11.2,0.9,24.1,116
2016,570560,88.1,15.9,4.3,27,115
2016,517370,89.9,6.3,9.8,37.5,112
2016,605137,88.3,5.8,4.5,37.5,112
2016,475247,88.6,8,5.4,35.1,111
2016,593495,84.1,5,0,15.7,108
2016,543302,89.9,10.7,9.4,36.8,106
2016,455139,86.1,16.3,10.4,34.9,106
2016,543376,86.5,13.6,0,22.6,106
2016,537953,89.4,13,2.9,34,103
2016,460269,87.4,8.7,5.8,32,103
2016,572287,90.2,22.4,15,41,100
2016,608700,84.9,3.9,2,24.2,99
2016,607385,90.1,16,6.1,33.3,99
2016,621020,89,8.7,7.1,35.7,98
2016,502100,85.5,9.1,4.1,23.7,97
2016,502317,86.7,18.9,9.4,27.1,96
2016,573627,90.5,17.3,13.5,42.7,96
2016,643393,84.8,10.9,1.1,17.9,95
2016,518700,83.2,9.4,0,12.6,95
2016,489365,85.8,14.1,2.1,23.4,94
2016,605512,89,14.9,5.3,40.4,94
2016,609275,89.3,10,5.4,26.9,93
2016,608061,85.7,13.2,2.2,29.3,92
2016,488671,91.3,6.9,8.7,40.2,92
2016,592407,85.1,24.4,6.5,21.7,92
2016,546991,87.6,8.5,4.3,29.3,92
2016,425772,88.1,15,1.1,30.8,91
2016,519058,91.5,11.4,8.8,42.9,91
2016,460077,85,12.9,4.5,22.5,89
2016,502054,92.5,8.2,15.7,49.4,89
2016,553882,84.4,14.3,1.1,11.2,89
2016,605509,85.6,5.7,0,22.5,89
2016,571970,84.5,12.5,3.4,27,89
2016,571912,89,12.9,3.5,39.5,86
2016,596847,89.7,10.5,4.7,38.4,86
2016,474233,88,15,3.5,34.1,85
2016,455755,86,8.8,0,27.7,83
2016,592620,86.6,8.1,6,34.9,83
2016,571745,92.1,14.2,6,45.8,83
2016,453203,83.8,10.4,0,13.3,83
2016,446653,89.6,8.1,4.8,31.3,83
2016,431151,92,20.9,19.5,46.3,82
2016,621563,91,5.4,1.2,36.6,82
2016,643217,86.9,14.8,3.7,26.8,82
2016,592808,89.3,7.5,8.6,34.6,81
2016,407781,87.1,17.1,7.5,37.5,80
2016,475100,86,15.6,7.6,35.4,79
2016,492841,86,14.7,1.3,19,79
2016,431171,89.6,6.4,2.6,34.6,78
2016,452672,82.3,7.8,0,17.9,78
2016,628338,83.2,11.1,1.3,16.7,78
2016,607776,91.5,8.2,9.1,42.9,77
2016,488681,87,14.7,8,26.7,75
2016,607223,88.6,11.8,8,41.3,75
2016,606192,90.2,12.7,4.1,27.4,73
2016,593647,87,15.3,6.9,27.8,72
2016,489232,92.5,18.3,13.9,47.2,72
2016,408307,86.4,0.8,0,23.9,71
2016,455369,86.8,17.4,1.4,26.8,71
2016,488912,87.2,13.5,2.9,26.1,69
2016,622194,91.2,4,5.8,47.8,69
2016,572033,86.9,14,6.1,28.8,66
2016,571974,88.7,18,3,30.3,66
2016,572019,86.5,8,4.6,27.7,65
2016,518653,81.7,3.1,0,11.1,63
2016,592230,89.5,12.4,3.2,34.9,63
2016,600301,85.3,11.5,4.8,22.6,62
2016,518953,84.8,13.7,0,23.3,60
2016,502544,85.2,15.4,3.3,20,60
2016,573131,89.2,15.2,8.3,40,60
2016,434567,87.9,13.8,8.5,30.5,59
2016,456501,82.4,-2.7,0,5.2,58
2016,514913,86.2,13.4,0,21.1,57
2016,570615,92.5,13.4,8.8,42.1,57
2016,608703,86.1,3.8,7,35.1,57
2016,444489,88.2,20.6,3.6,32.1,56
2016,502182,88.6,7.5,1.9,33.3,54
2016,456124,91.2,19.5,5.6,48.1,54
2016,518586,85.9,9.4,1.9,31.5,54
2016,501303,82.6,11.9,0,14.8,54
2016,574847,90.9,7.6,3.8,39.6,53
2016,554429,86.2,15.7,0,26.4,53
2016,607043,87.9,10.4,1.9,28.3,53
2016,543238,89.4,4.1,3.8,32.1,53
2016,453286,87.6,-1.1,0,18.9,53
2016,493472,88.3,7.3,1.9,32.7,52
2016,593372,82.7,-4.5,0,21.6,51
2016,571841,87,17.1,2,19.6,51
2016,452657,88.7,-0.1,3.9,27.5,51
2016,573113,86.2,4.5,0,17.6,51
2016,425794,89.2,16.4,4,34,50
2016,592680,90.5,2.8,2,36.7,49
2016,595191,86.9,5.3,0,26.5,49
2016,628317,80.9,13,0,0,49
2016,502582,85.8,14.1,2.1,22.9,48
2016,425844,86.8,13.4,4.2,20.8,48
2016,605228,86.4,-4.1,0,19.1,47
2016,592122,88.8,12.6,17,36.2,47
2016,572863,85.2,20.7,6.4,23.4,47
2016,596119,87.9,7.6,4.3,28.3,46
2016,621035,87.7,10.3,4.3,23.9,46
2016,594694,89.2,3.9,6.5,34.8,46
2016,543699,82.2,7.9,2.2,11.1,45
2016,434628,87,4.8,0,27.3,44
2016,544931,87.1,-3,0,27.3,44
2016,518490,87.1,-1.5,2.3,31.8,44
2016,518516,90.1,12.4,6.8,34.1,44
2016,506924,85.5,20.5,2.3,31.8,44
2016,527054,85.5,13.5,0,15.9,44
2016,453211,87.6,12.4,7,34.9,43
2016,592450,95.1,20.6,11.6,58.1,43
2016,491676,90.1,16.4,4.7,46.5,43
2016,489305,90.8,8.1,4.8,45.2,42
2016,543022,82.4,2.9,0,11.9,42
2016,593643,81.5,13.2,4.9,12.2,41
2016,593523,85.8,-2.9,2.4,26.8,41
2016,519023,83.1,8.9,0,17.5,40
2016,502188,87.3,10.1,5,35,40
2016,605232,86.5,-2,0,27.5,40
2016,596451,85.3,4.1,2.5,17.5,40
2016,457789,86.2,7.7,5.1,30.8,39
2016,516949,88.2,23.3,7.7,30.8,39
2016,605183,90,5.5,7.7,38.5,39
2016,543094,82.7,12.8,0,23.1,39
2016,502205,86.6,13.7,7.7,28.2,39
2016,571578,83.2,3.6,0,13.2,38
2016,605200,79,8.6,0,5.3,38
2016,640461,89.5,9.2,10.5,50,38
2016,502261,91.7,15.8,5.3,42.1,38
2016,592419,86.6,24.4,0,28.9,38
2016,453562,89.9,14.2,7.9,36.8,38
2016,476451,82.1,-3.9,0,2.6,38
2016,598284,86.2,16.2,16.2,29.7,37
2016,477132,87.1,-8.2,0,21.6,37
2016,518466,82.3,12.1,10.8,27,37
2016,457574,77.8,13.7,0,13.5,37
2016,543294,84.6,9.8,0,8.1,37
2016,407793,88,6.7,2.8,22.2,36
2016,502034,87.2,10,0,22.2,36
2016,502285,86.1,13.8,0,13.9,36
2016,544725,89.1,2.6,2.9,31.4,35
2016,594798,88.8,-2.1,0,25.7,35
2016,605486,84.7,-0.7,2.9,22.9,35
2016,592325,90,7.8,2.9,40,35
2016,454975,87.6,-5.1,0,29.4,34
2016,451705,84.4,4.1,0,29.4,34
2016,488726,89.3,10.3,0,29.4,34
2016,461829,82.1,7.9,0,8.8,34
2016,571681,82.6,8.3,0,18.2,33
2016,473724,84.7,24.3,0,15.2,33
2016,572041,88.1,16.6,9.1,30.3,33
2016,502190,86.6,15.5,3,27.3,33
2016,518452,82.6,-17.5,0,6.1,33
2016,592662,84.6,-6.5,3,15.2,33
2016,519445,86.8,10.9,0,30.3,33
2016,448802,87,3.2,3.1,28.1,32
2016,605538,84.2,-9,0,6.5,31
2016,592592,86.9,16.5,6.5,25.8,31
2016,592710,93,5.3,0,51.6,31
2016,612672,78.3,-10.8,0,0,31
2016,517369,85.6,6.7,0,32.3,31
2016,543742,86.2,2.6,3.2,25.8,31
2016,572128,89,15.2,3.2,22.6,31
2016,474319,91.9,13.8,13.3,43.3,30
2016,592731,90.3,7.3,13.3,43.3,30
2016,592669,89.4,16.2,13.3,43.3,30
2016,448855,83.7,-3.9,0,16.7,30
2016,622534,88.9,-0.1,0,33.3,30
2016,571927,83.8,0.4,3.3,16.7,30
2016,502226,83.6,-0.4,0,10.3,29
2016,606132,81.1,13.8,0,7.1,28
2016,571718,91.7,1.9,3.6,46.4,28
2016,466988,88.8,6.4,3.6,35.7,28
2016,501986,85,21,3.6,25,28
2016,457926,81.7,19.9,0,10.7,28
2016,543408,85.2,-3.7,0,7.4,27
2016,502032,85.8,4,0,11.1,27
2016,542881,79,-3,0,7.4,27
2016,506747,86.4,11.5,3.7,29.6,27
2016,592826,88.1,-5.2,0,33.3,27
2016,592789,94.9,21.6,30.8,50,26
2016,434538,90.4,5.3,3.8,38.5,26
2016,593700,84.7,13.3,0,19.2,26
2016,503449,88,17.7,7.7,26.9,26
2016,606131,79.7,4.3,0,19.2,26
2016,605452,91.2,3.7,3.8,34.6,26
2016,519076,76.6,-0.1,0,0,25
2016,595023,85.5,9.3,0,16,25
2016,608596,94.5,20,20,56,25
2016,431148,80.1,-1,0,0,25
2016,407822,81.4,-4.1,0,8,25
2016,600474,87.2,4.3,0,20,25
2016,543734,80.7,11.4,0,12.5,24
2016,516809,87,-0.1,8.3,37.5,24
2016,112526,82.9,8.7,0,16.7,24
2016,544925,90.1,13.8,12.5,33.3,24
2016,488768,81.8,-4,0,8.3,24
2016,605388,81.5,-11.1,0,0,24
2016,543045,83.1,-1.5,0,4.2,24
2016,502676,81.7,23.8,0,12.5,24
2016,592351,89.9,-11.6,0,34.8,23
2016,605131,89.1,24.5,0,21.7,23
2016,592192,92.8,21.1,13,43.5,23
2016,502624,89.5,-7.1,0,26.1,23
2016,430603,84.2,8,0,8.7,23
2016,543037,89.7,1.5,8.7,30.4,23
2016,573185,88.7,-13.1,0,4.3,23
2016,592239,83.8,20,0,18.2,22
2016,592314,87.8,2.9,4.5,22.7,22
2016,519043,82.6,13.6,0,13.6,22
2016,607067,82.5,13.6,0,9.5,21
2016,458582,91.5,13.5,9.5,33.3,21
2016,502046,73.4,-15.4,0,0,21
2016,602922,81.5,5.4,0,14.3,21
2016,543148,92.6,25.1,0,40,20
2016,491696,88.8,5.3,10,40,20
2016,608379,81.8,-14.5,0,10,20
2016,605151,87,-7.7,0,20,20
2016,435180,83.8,6.6,0,20,20
2016,641319,86.2,19,0,25,20
2016,499624,86.2,1.7,0,20,20
2016,543101,90.1,4.1,0,30,20
2016,592791,90.6,-8.8,0,15.8,19
2016,456781,89.7,10.7,5.3,42.1,19
2016,444843,87.6,15.6,5.6,22.2,18
2016,595978,91.2,18.1,5.6,38.9,18
2016,477003,80.8,-13.2,0,27.8,18
2016,571812,91,23.2,16.7,33.3,18
2016,503437,81.3,-0.4,0,5.9,17
2016,543184,83.5,-11.5,0,11.8,17
2016,572750,85.3,-15.8,0,17.6,17
2016,518774,76.6,2.9,5.9,5.9,17
2016,543706,87.6,8.4,0,29.4,17
2016,628711,86.4,0.7,0,17.6,17
2016,621566,91.2,25.5,0,23.5,17
2016,640463,82.8,11.8,0,11.8,17
2016,408241,85.1,7.6,0,17.6,17
2016,641958,82.3,11.1,0,17.6,17
2016,592835,84.1,10.6,0,29.4,17
2016,519141,86.4,-8.3,6.3,25,16
2016,493128,86.2,7.3,0,18.8,16
2016,592444,93.6,10.2,12.5,62.5,16
2016,595386,89.8,-9.6,0,25,16
2016,641771,86,-3.7,0,6.3,16
2016,592863,92,8.7,0,31.3,16
2016,502273,79,6.7,6.7,6.7,15
2016,592567,86.9,6.3,6.7,33.3,15
2016,621107,92.3,7.5,0,33.3,15
2016,605439,79.3,-14.2,0,6.7,15
2016,605227,83.9,25.8,0,20,15
2016,493343,85.3,5.2,0,26.7,15
2016,607625,86.1,9.4,0,20,15
2016,500874,89.3,5.8,0,26.7,15
2016,490063,77.3,-13.1,0,7.1,14
2016,552662,93.2,21.4,7.1,50,14
2016,519421,91.6,12,14.3,42.9,14
2016,543329,84,-3.3,0,28.6,14
2016,523989,81.8,-12.1,0,0,14
2016,519025,87.2,9.6,0,28.6,14
2016,448605,90.6,16.8,14.3,42.9,14
2016,519082,84.5,24.7,7.1,7.1,14
2016,594760,85.2,-2.7,0,21.4,14
2016,554234,87.6,5.8,0,0,14
2016,605400,84.5,-7,0,21.4,14
2016,504379,87,1.7,0,15.4,13
2016,592433,82,-6.7,0,7.7,13
2016,571946,91.5,5.5,15.4,46.2,13
2016,544150,92.6,-13.5,0,23.1,13
2016,429719,82,2.7,0,15.4,13
2016,548389,80.9,0.4,0,0,13
2016,461416,83.6,0.7,0,15.4,13
2016,543054,82.1,-18.5,0,7.7,13
2016,571553,90,12.9,7.7,30.8,13
2016,592593,76.2,-3.2,0,0,12
2016,572180,85.8,27.2,8.3,41.7,12
2016,492802,85.8,4.6,0,25,12
2016,622097,87.5,-2.4,8.3,25,12
2016,465753,87.5,2.2,8.3,16.7,12
2016,534947,89.1,6,0,16.7,12
2016,474865,83.5,12.4,0,8.3,12
2016,600524,80.8,-7.7,0,25,12
2016,542513,83.4,0.8,9.1,18.2,11
2016,642162,92.8,13.5,9.1,36.4,11
2016,448306,87.5,-0.4,0,18.2,11
2016,607732,91.8,11.1,0,27.3,11
2016,591712,89.2,21.6,0,36.4,11
2016,430910,82.1,-4.4,0,9.1,11
2016,641531,78.5,14.6,9.1,9.1,11
2016,430912,78,28.1,9.1,18.2,11
2016,570489,82.2,-0.6,9.1,36.4,11
2016,453385,86.1,6.4,0,9.1,11
2016,518560,78.9,1.4,0,9.1,11
2016,608348,89.3,10.5,0,27.3,11
2016,503444,88.9,0.6,0,20,10
2016,503351,91.1,0.8,0,60,10
2016,570632,80.8,-4.8,0,0,10
2016,475479,77.6,-5.5,0,0,10
2016,641820,95,14.6,30,50,10
2016,607345,92.4,6.1,0,50,10
2016,643327,84.3,-5,0,20,10
2016,548337,78.4,-16.4,0,10,10
2016,467100,87.3,8.1,0,20,10
2016,430580,78,-25.3,0,10,10
2016,489119,86.3,-26.9,0,20,10
2016,621052,82.3,-3.9,0,0,10
2016,623182,85.7,10.4,10,20,10
2016,468504,77.7,23.6,0,11.1,9
2016,643230,91,5.6,0,22.2,9
2016,477195,85.4,0.7,0,33.3,9
2016,596133,84.5,-11.5,0,33.3,9
2016,543424,82.4,-13,0,0,9
2016,456701,77.4,-22.3,0,0,9
2016,622072,79.9,-4.4,0,11.1,9
2016,607231,83.9,-19.2,0,22.2,9
2016,628452,79.1,-10,0,11.1,9
2016,596112,84,2,0,0,8
2016,285064,90,-1,0,12.5,8
2016,570481,86.9,-0.2,0,37.5,8
2016,501888,89.2,4.3,0,37.5,8
2016,607229,NA,NA,0,0,8
2016,518625,93.2,13.4,0,50,8
2016,545358,82.7,-11.2,0,0,8
2016,547007,87.6,-8.9,0,25,8
2016,595751,75.2,-4,0,12.5,8
2016,457918,86.3,32.4,0,0,7
2016,595001,90.9,1.9,0,28.6,7
2016,571918,85.3,7.1,0,28.6,7
2016,656546,93.8,-11.9,0,42.9,7
2016,642003,66.9,-7.2,0,0,7
2016,430935,88,21.5,0,0,7
2016,625643,82.6,-9.2,0,14.3,7
2016,435221,78.7,-13.4,0,0,7
2016,453895,81,26.3,0,14.3,7
2016,660162,89.6,-0.5,0,28.6,7
2016,600869,92.1,6.4,0,33.3,6
2016,596129,79.9,-6.5,0,16.7,6
2016,543521,82.7,-4.9,0,0,6
2016,543557,88.4,-16.1,0,33.3,6
2016,573186,88.5,4.8,0,16.7,6
2016,450729,87.2,-4.6,0,16.7,6
2016,449173,83,-6.9,0,16.7,6
2016,553988,77.3,4.3,0,33.3,6
2016,502239,73.4,0.6,0,0,6
2016,475243,83.2,29.2,0,16.7,6
2016,608336,85.8,37.6,16.7,16.7,6
2016,434604,82.8,13.2,0,16.7,6
2016,547004,93.7,13.2,20,40,5
2016,542583,82.4,-18.2,20,40,5
2016,433589,84.9,-22.8,0,0,5
2016,518991,66.3,3.5,0,0,5
2016,578570,84.7,10.8,0,40,5
2016,433587,82.9,-20.7,0,0,5
2016,518633,85.2,-4.8,0,0,5
2016,518577,79.3,7.1,0,0,5
2016,608566,75.7,35.3,0,0,5
2016,519085,84.4,-28.1,0,20,5
2016,608672,95.8,10.2,0,60,5
2016,450308,68.3,-24.1,0,0,5
2016,608337,85.4,-4.9,0,20,5
2016,476633,97.7,19.1,40,80,5
2016,594742,77.5,-3,0,0,5
2016,628329,99.8,5.1,20,80,5
2016,543380,73.3,-13.3,0,0,4
2016,543475,83.3,12.8,0,25,4
2016,608325,88.6,9.2,0,50,4
2016,519242,83,-18.5,0,0,4
2016,519144,71.9,-8.2,0,0,4
2016,570714,66.8,8.6,0,0,4
2016,572788,98.2,25.2,25,50,4
2016,592717,93.1,-16.6,0,50,4
2016,595918,82.8,-7.3,0,0,4
2016,502042,89.4,7.3,0,0,4
2016,458708,88.1,6.3,0,0,4
2016,451596,88.8,7.8,0,25,4
2016,450203,91.6,7.6,0,0,4
2016,448179,73.2,-23.1,0,0,4
2016,621389,82.1,-13.7,0,25,4
2016,642229,85.1,9.8,0,0,4
2016,542992,84.8,21.8,0,25,4
2016,607257,77,-7.8,0,0,4
2016,543272,87.1,17.6,25,25,4
2016,607192,93.8,-7,0,66.7,3
2016,605222,85.9,-33.5,0,0,3
2016,595025,93.2,1.9,0,66.7,3
2016,592254,92.2,-14.1,0,0,3
2016,645848,84.2,27.4,0,33.3,3
2016,429722,77.2,-14.3,0,0,3
2016,548357,71.1,-36.7,0,0,3
2016,424144,89.3,9.8,0,0,3
2016,596043,80.7,19.2,0,33.3,3
2016,519455,94.7,6.1,0,33.3,3
2016,518716,80.7,30.8,0,0,3
2016,547179,97,22.5,33.3,66.7,3
2016,527048,92.3,-21.4,0,0,3
2016,534606,90,-0.1,0,0,3
2016,446372,99.6,8.1,0,33.3,3
2016,593679,86.6,-7.4,0,0,3
2016,553869,75.3,8.9,0,0,3
2016,434671,62.1,-14.7,0,0,3
2016,543901,72.7,-29.9,0,0,3
2016,592779,90.5,-5.1,0,33.3,3
2016,572362,87.3,12.1,0,0,3
2016,434622,83,13.5,0,33.3,3
2016,543606,90.5,-7.6,0,33.3,3
2016,501255,81.7,22.4,0,0,3
2016,621121,90.1,10.5,0,33.3,3
2016,501822,82.2,-19,0,33.3,3
2016,621209,104.5,4.9,0,33.3,3
2016,434378,81.1,15.1,0,0,3
2016,608665,89,-14,0,0,2
2016,506433,101,4.2,50,100,2
2016,519301,84.4,0.3,0,0,2
2016,543308,99.7,-1.9,0,100,2
2016,542674,92.7,-15,0,50,2
2016,605253,87.1,0.5,0,0,2
2016,605182,60.2,-8.1,0,0,2
2016,547874,82.9,-20.7,0,0,2
2016,543548,99,3.7,0,50,2
2016,282332,NA,NA,0,0,2
2016,572888,80.7,6.4,0,0,2
2016,543391,76.8,-25.2,0,0,2
2016,543135,82.9,-20.7,0,0,2
2016,605508,82.3,-14.1,0,50,2
2016,656941,101.6,3.1,0,100,2
2016,279571,80,69,0,0,2
2016,596057,103.1,-1.1,0,100,2
2016,502009,88,25.8,0,50,2
2016,606160,90,0.2,0,0,2
2016,594943,78.8,-14.4,0,0,2
2016,502211,88.6,-10.8,0,0,2
2016,517414,82.7,-12.5,0,0,2
2016,502327,86.3,3.2,0,50,2
2016,449168,96.7,6.3,0,50,2
2016,462136,75.1,40.4,0,0,2
2016,467055,80.7,37.6,0,0,2
2016,488810,66.4,41.7,0,0,2
2016,571863,NA,NA,0,0,2
2016,517448,72.7,-7.7,0,0,2
2016,570639,92.2,1.4,0,0,2
2016,502457,86.7,-28.9,0,0,2
2016,592767,83.8,11.2,0,50,2
2016,517593,83.3,67.1,0,0,2
2016,553883,88.3,-6.8,0,0,2
2016,502043,84.7,-0.9,0,0,2
2016,456034,65.6,-12.2,0,0,2
2016,519168,89.4,18.5,50,50,2
2016,501697,91.2,34.3,0,50,2
2016,519263,80,69,0,0,2
2016,450172,94.1,-9.8,0,50,2
2016,445060,89.1,2.6,0,50,2
2016,544928,89.1,-16.2,0,50,2
2016,605304,104.9,0.9,0,50,2
2016,543243,88.2,-24.1,0,0,2
2016,572971,81.9,-34.5,0,0,2
2016,501992,71,-26.7,0,0,1
2016,500779,71.2,-18.1,0,0,1
2016,491708,99.9,-10.1,0,100,1
2016,605164,82.9,-20.7,0,0,1
2016,605397,NA,NA,0,0,1
2016,476589,NA,NA,0,0,1
2016,594951,82.9,-20.7,0,0,1
2016,605483,68.8,-36.6,0,0,1
2016,474463,87.8,-12.2,0,0,1
2016,472610,NA,NA,0,0,1
2016,605894,NA,NA,0,0,1
2016,471822,51,-7.7,0,0,1
2016,458913,107.9,12.5,0,100,1
2016,607074,NA,NA,0,0,1
2016,467008,78,-30,0,0,1
2016,502706,80,-34.1,0,0,1
2016,460283,89.8,3.2,0,0,1
2016,458678,NA,NA,0,0,1
2016,458006,95.7,20,0,100,1
2016,456071,NA,NA,0,0,1
2016,453646,NA,NA,0,0,1
2016,607259,71.2,-14.8,0,0,1
2016,607359,82.9,-20.7,0,0,1
2016,607374,88.4,35.3,0,0,1
2016,453265,NA,NA,0,0,1
2016,453214,59.2,18.5,0,0,1
2016,453178,85.5,-8.5,0,0,1
2016,592274,84,-5.8,0,0,1
2016,543456,66.9,-52.3,0,0,1
2016,608648,NA,NA,0,0,1
2016,518567,NA,NA,0,0,1
2016,608717,67.8,-6.3,0,0,1
2016,518715,97.8,4.1,0,100,1
2016,608718,100.2,-26.5,0,100,1
2016,446321,NA,NA,0,0,1
2016,623166,93.8,1.5,0,0,1
2016,621199,NA,NA,0,0,1
2016,572102,72.4,-11.4,0,0,1
2016,621242,NA,NA,0,0,1
2016,571882,70,-19.9,0,0,1
2016,621244,95,-10.8,0,100,1
2016,621281,93.2,5.5,0,0,1
2016,542882,79.3,-25.2,0,0,1
2016,571871,73.2,10.6,0,0,1
2016,518883,44.1,-68.9,0,0,1
2016,433584,77,-39.9,0,0,1
2016,432934,82.9,-20.7,0,0,1
2016,571710,76.3,-1.7,0,0,1
2016,570663,NA,NA,0,0,1
2016,570649,79,14.7,0,0,1
2016,640455,NA,NA,0,0,1
2016,430661,89.2,-32.1,0,0,1
2016,430641,78.7,8,0,0,1
2016,429780,87.7,-15,0,0,1
2016,425856,61.2,-52.5,0,0,1
2016,642239,98.4,-20.6,0,100,1
2016,425532,80,69,0,0,1
2016,407908,88.6,34.3,0,0,1
2016,643297,73.1,3.2,0,0,1
2016,547943,82.9,-20.7,0,0,1
2016,571602,79.8,14.6,0,0,1
2016,592647,103.7,-12.5,0,100,1
2016,520980,103.7,59.5,0,100,1
2016,446192,85.1,58.3,0,0,1
2016,546276,82.9,-20.7,0,0,1
2016,545333,NA,NA,0,0,1
2016,500887,91.2,23,0,0,1
2016,533167,82.9,-20.7,0,0,1
2016,502374,NA,NA,0,0,1
2016,543859,82.9,-20.7,0,0,1
2016,543746,87.9,35.7,0,0,1
2016,518911,82.9,-10.9,0,0,1
2016,501936,80,-44.2,0,0,1
2016,501625,82.9,-20.7,0,0,1
2016,501957,NA,NA,0,0,1
2017,542255,82.8,10.2,0.5,13.1,575
2017,596019,89.1,14.6,7.1,35.9,566
2017,543829,81.6,2.4,0.2,11.2,566
2017,605141,88.4,14.3,4.5,37.9,554
2017,466320,88.3,8.9,3.8,35.1,554
2017,462101,86.5,7.6,4.2,31.3,547
2017,592743,86.1,7.8,2.5,28.7,530
2017,518934,89.3,3.3,1.9,41.4,527
2017,592518,91.3,13.6,10.5,47.5,524
2017,608070,88.2,15,5,34.7,521
2017,446334,86.7,12.7,5.2,32.4,516
2017,453568,87.3,13.4,8.7,36.4,515
2017,514888,86.1,9.7,6.7,28.1,511
2017,429664,90.3,7.5,6.3,44,510
2017,444876,84,14,2.2,21,508
2017,593160,87.6,16.4,5.1,29.6,507
2017,571448,88.8,17.6,8.5,37.9,507
2017,547989,90.6,11.1,9.5,45.2,506
2017,405395,88.7,13.5,5.4,39.2,504
2017,520471,86.3,15.2,2.4,23.5,503
2017,408252,84.6,8.2,2.4,25.1,502
2017,543333,89.8,3.9,7,39.4,501
2017,607680,86,13,3.4,29.1,498
2017,430945,86.9,11.9,6.4,31.1,488
2017,570731,87.8,13,7,37.2,487
2017,456715,89.1,10.2,3.5,35.6,486
2017,519203,88.4,15.5,9.3,39.1,486
2017,455976,88.3,8.8,3.3,34.7,486
2017,596748,88.8,11.5,6,36.2,485
2017,458015,87.5,14.1,9.1,32.8,482
2017,458731,86.4,10.3,3.8,31,480
2017,467793,88.6,13,7.5,38.6,479
2017,572821,87.9,16.7,8.4,34.7,478
2017,592206,89.1,14.2,10.7,42,477
2017,572122,88.3,21,8.6,33.9,474
2017,493329,89.9,10.4,3.4,43.5,473
2017,542303,90.9,10.2,9.3,45.6,471
2017,544369,84.5,17.7,3.6,20.9,471
2017,592885,90.6,4.6,7,45.8,471
2017,476704,89.1,18.7,6,37.7,470
2017,643217,87.5,14.7,5.5,33.4,470
2017,605412,85,11.4,2.6,23.9,468
2017,608324,87.6,16.4,4.7,34.3,467
2017,519058,87.4,18.2,8.6,33.8,467
2017,435079,86.3,19.5,4.9,30.1,465
2017,502517,89.6,17.3,4.8,41.8,460
2017,457705,88.4,14.2,7.7,38.9,457
2017,593428,87.3,8.1,1.3,30.2,457
2017,571740,80.5,10.2,0.4,11.7,456
2017,596059,89.1,15.9,6,36.6,449
2017,592696,87.2,13.3,7.4,31.8,448
2017,408045,90.6,6.2,4.5,46.3,445
2017,516416,87.6,6.7,3.2,34.5,442
2017,594777,88.3,12.3,5.7,35.5,441
2017,543807,89.2,9.3,9.3,43.2,441
2017,572816,87.2,13.9,7.5,31.7,438
2017,519317,92,11.2,17.4,45.6,437
2017,425877,87.9,14.5,5.9,35,437
2017,605137,87.6,8.6,6.4,34.3,436
2017,592387,88.3,12.8,7.6,40.4,436
