Season,mlbam_id,EV,LA,BarrelPct,HardHitPct,Events
2023,656024,85.1,13.5,7.9,26.3,38
2023,642180,85.3,8.6,0,23.7,38
2023,613564,86,25.8,8.1,21.6,37
2023,614177,93,-2.1,16.2,43.2,37
2023,671218,90.9,13.4,13.9,41.7,36
2023,656537,84.1,7,0,22.2,36
2023,571875,89.1,12,5.6,44.4,36
2023,641796,83.3,22.2,8.3,22.2,36
2023,669742,92.5,14,2.8,38.9,36
2023,676356,83.7,8.7,5.9,17.6,34
2023,573131,94,7.5,12.1,51.5,33
2023,666176,87.3,12.6,9.1,39.4,33
2023,595751,88.9,-6.1,6.1,36.4,33
2023,681987,84.3,10.4,0,28.1,32
2023,685133,81.4,7.8,0,22.6,31
2023,623168,82.1,21.9,0,26.7,30
2023,641786,89.1,23.6,6.7,26.7,30
2023,676724,88.8,10.3,10,36.7,30
2023,664057,85.4,1.6,0,20.7,29
2023,669369,86.3,15.6,6.9,24.1,29
2023,666197,86.3,13.6,10.7,32.1,28
2023,663550,86.7,4.6,7.1,32.1,28
2023,656514,87.6,8,3.6,39.3,28
2023,686531,87.3,16.7,0,29.6,27
2023,640458,85.5,22.8,0,33.3,27
2023,687462,87,1.5,7.4,37,27
2023,621433,86.7,18.2,7.4,29.6,27
2023,691406,85.4,-0.3,11.5,42.3,26
2023,669087,90.2,5.4,15.4,50,26
2023,679881,86.1,20.1,3.8,26.9,26
2023,671056,91.3,12.2,7.7,61.5,26
2023,663796,82.5,19.8,3.8,19.2,26
2023,642137,86.5,12.3,4,24,25
2023,656248,91,7.8,20,44,25
2023,665833,89.5,10.5,4,36,25
2023,663905,92.3,6.1,4,52,25
2023,687401,88.2,0.1,8,44,25
2023,666164,87.1,-0.7,0,20,25
2023,686452,84.5,2,8.3,20.8,24
2023,677347,85.6,4.5,4.2,33.3,24
2023,666703,84.9,14.7,8.3,25,24
2023,677941,91.8,6.2,0,33.3,24
2023,686759,88.7,-1.4,0,50,24
2023,666211,91.5,26.2,16.7,45.8,24
2023,666152,89,17.7,0,26.1,23
2023,691176,89.6,-0.8,17.4,56.5,23
2023,666149,87.3,18.2,4.5,27.3,22
2023,506702,85.2,17.7,4.5,22.7,22
2023,682617,93,-5.1,0,54.5,22
2023,682515,88.5,20.8,4.8,42.9,21
2023,666915,92.2,13.3,23.8,57.1,21
2023,691783,77.8,13.9,0,5,20
2023,677008,92.3,19.3,20,55,20
2023,620443,86.9,22.8,0,36.8,19
2023,676632,85.5,19.2,5.3,26.3,19
2023,671083,84.8,15.3,0,22.2,18
2023,664770,86.5,13,0,38.9,18
2023,669065,87.5,17.2,0,22.2,18
2023,640457,90.5,16.7,0,50,18
2023,677588,88.5,13.3,5.6,27.8,18
2023,664247,92.1,17.2,29.4,58.8,17
2023,675986,87,0.2,11.8,41.2,17
2023,656495,85.5,25.5,0,29.4,17
2023,600303,86.6,19.2,0,12.5,16
2023,660634,86.8,12.3,0,6.3,16
2023,656403,90.7,20.2,18.8,37.5,16
2023,680814,93.9,17.3,13.3,60,15
2023,623507,85.9,-1.6,0,20,15
2023,656371,90.2,17.1,0,33.3,15
2023,669450,92.3,7.2,0,50,14
2023,656185,88.3,20.7,0,14.3,14
2023,578570,83.8,13.1,7.1,14.3,14
2023,622666,90,1.1,0,50,14
2023,681962,78.9,10.1,0,21.4,14
2023,661531,86.5,19,0,30.8,13
2023,592325,92.7,5.5,7.7,46.2,13
2023,647351,86.6,11.1,15.4,30.8,13
2023,572008,88.9,20.1,0,46.2,13
2023,657247,93.6,31.6,0,50,12
2023,663897,83.2,14.8,0,16.7,12
2023,663967,85.9,17.1,0,8.3,12
2023,621458,89.5,20.9,8.3,33.3,12
2023,642215,84.6,6.1,9.1,36.4,11
2023,668952,87.3,13.8,0,27.3,11
2023,691718,87.4,25.9,11.1,22.2,9
2023,657088,82.1,16.4,0,22.2,9
2023,547379,90.1,2.2,0,33.3,9
2023,672744,89.6,20.9,0,66.7,9
2023,444489,85.1,0.9,0,22.2,9
2023,621532,79.9,18.3,0,11.1,9
2023,644433,90.4,21.7,0,22.2,9
2023,670128,77.4,17,0,12.5,8
2023,656821,91,25.5,12.5,62.5,8
2023,676070,84.2,-0.1,0,37.5,8
2023,501659,91,3.9,14.3,71.4,7
2023,670276,84.4,15.1,0,14.3,7
2023,621311,94.4,14,14.3,71.4,7
2023,670869,86,25.5,0,28.6,7
2023,642201,90,8.9,0,42.9,7
2023,605421,93.5,17.2,28.6,57.1,7
2023,676761,83.2,10.9,0,14.3,7
2023,501303,84,11.2,0,33.3,6
2023,657061,87,-4.2,0,16.7,6
2023,663330,98.7,21.2,20,80,5
2023,680418,85,29.1,0,0,5
2023,543482,86.3,22,20,60,5
2023,656484,89.6,7.3,20,40,5
2023,672279,86.4,8.1,0,50,4
2023,669023,76.2,3.5,0,50,4
2023,686490,84.4,-13,25,25,4
2023,641553,81.1,34.1,0,0,4
2023,676625,89.4,26.8,0,33.3,3
2023,668751,88.1,3.7,0,66.7,3
2023,650619,81.3,-21.6,0,0,3
2023,680716,90.1,24.4,0,33.3,3
2023,669699,74.6,-33.2,0,33.3,3
2023,668663,89.3,33.7,0,50,2
2023,663731,94.2,14.8,50,50,2
2023,641470,100,13.4,0,100,2
2023,608703,77.4,36.4,0,0,2
2023,664670,83.4,16.4,0,0,1
2023,571740,NA,NA,0,0,1
2023,571980,78.3,6,0,0,1
2023,571946,71.5,-11.1,0,0,1
2023,425794,102.1,-8,0,100,1
2023,518586,80.8,-19.6,0,0,1
2023,660636,92.5,36.2,0,0,1
2023,676882,99.3,-4.4,0,100,1
2024,650333,86.3,13.7,1.6,23.7,611
2024,543760,87.4,17,6.6,35.2,546
2024,608070,89.2,19.6,8.6,39.7,544
2024,677951,92.7,15.1,14.3,48.3,538
2024,665489,93.8,7.4,13.7,54.9,524
2024,663538,85.7,10.4,1.2,27.6,519
2024,680776,90.8,9.5,9.3,43.9,515
2024,680977,88.7,13.2,5.5,37.6,511
2024,514888,86.5,14.1,6.5,31.2,509
2024,665161,88.2,7.5,5.4,38.8,500
2024,608324,89.1,18.2,6.4,40.5,499
2024,665926,86.3,8.7,2.8,28.5,495
2024,596019,90.9,17,13.6,47.4,494
2024,571448,86.3,16.9,3.2,31.6,493
2024,683011,87.7,8.4,3.9,35.4,486
2024,691026,87,13.2,3.7,32.7,486
2024,673237,90.2,8.9,7.6,47.5,486
2024,672580,90.4,6.4,3.7,42.8,481
2024,660271,95.8,16.2,21.5,60.1,479
2024,676475,89.7,13.6,6.5,41.7,478
2024,657077,88.3,9.9,5.6,34.9,478
2024,683002,92.8,9.2,11.2,53.9,475
2024,668939,88.2,18.8,6.1,36.6,475
2024,664761,90.4,10.1,6.8,45.6,474
2024,592518,92.5,12.7,11,48.8,473
2024,595777,91.1,13.4,7.2,44.4,473
2024,650490,92.2,5,7.6,48.7,472
2024,682998,89.3,12,7.2,40.8,471
2024,623993,89.8,22.7,11.7,41.6,471
2024,668804,89.9,9.4,9.6,45.4,469
2024,592206,88.4,15.2,8.1,38.2,469
2024,678662,88.8,18.9,9,39.8,467
2024,521692,91.1,19,12.2,44.8,467
2024,630105,88.6,13.9,7.8,36.7,463
2024,701538,90.4,14.6,11.3,43.9,462
2024,647304,89.9,11.1,8.4,40.9,462
2024,668930,87,6.1,2.4,29.7,462
2024,670541,93.1,18.3,14.5,49.7,461
2024,665742,94.2,10.7,19.7,57,461
2024,650402,88.6,15,6.3,35.4,461
2024,661388,92.8,6.1,10,49.5,459
2024,518692,89.4,14.3,9.1,41.8,450
2024,668709,88.5,18.6,8.3,36.2,448
2024,670623,85,22.4,4.5,27.1,443
2024,683734,90.3,16.6,9.3,43.3,443
2024,624413,89.8,14.4,13.2,46.4,440
2024,642715,88.6,20.6,12,40.7,440
2024,542303,92.1,14.4,15.5,53.4,440
2024,686469,91,14.6,7.1,46.5,439
2024,668715,88,17.4,6.4,39.9,439
2024,621566,91.5,16.1,12.4,47.4,435
2024,641355,87.8,17.4,6.3,32.9,432
2024,543807,87.5,9.4,9.3,37.4,432
2024,680757,86.3,14.9,2.6,23.7,431
2024,606115,88.2,8.6,5.3,37.8,431
2024,621493,90.9,17.4,13,42.4,430
2024,502671,91.2,13.1,10.7,49.6,428
2024,694384,86.1,10.3,3.5,25.4,426
2024,467793,89.2,16.1,7.3,39.9,424
2024,681082,87,14,3.6,30.8,422
2024,605137,88.9,10.5,7.6,40.1,421
2024,650559,89.6,13.1,9.3,41.3,419
2024,656305,93.2,16.2,12.6,48.3,419
2024,682928,88.2,15.1,6.9,40.7,418
2024,666971,88.4,15.7,6.7,40,417
2024,663697,87.2,13.5,7.7,36.5,417
2024,607043,91.9,11.2,9.1,47.4,416
2024,547180,91.1,13.5,10.6,48.2,415
2024,671277,89.1,8.2,8,41.7,415
2024,650489,87.4,13.6,7,36.8,413
2024,677594,91.7,10.5,10.2,48.4,413
2024,665862,89.7,11.4,9.7,41.1,412
2024,694192,89.7,7.6,7.8,44.9,410
2024,660688,85.4,19.8,3.2,25.6,410
2024,666969,91,15,12.5,48.2,409
2024,690993,87.8,11.3,5.6,35.3,408
2024,607208,89.1,11.5,6.9,40.7,408
2024,606466,94,9.4,12.3,53.8,407
2024,687263,88.5,12.3,8.4,38.8,407
2024,669701,87.8,15.4,3.7,37.1,407
2024,553993,89.1,19.5,11.3,42.4,406
2024,682829,91.8,9.7,12.7,45.7,403
2024,664023,90.8,15.1,11.7,45.2,403
2024,663837,89.8,11.7,7.5,40.9,402
2024,606192,90.6,10.3,14.9,46.8,402
2024,686668,89.2,13.2,10.5,41.4,401
2024,686217,83.4,9.7,0.8,19.5,400
2024,678882,86.6,14.9,7.5,36.9,398
2024,676391,85.5,16.3,3.8,24.9,397
2024,605141,89.9,21.4,6,39.5,397
2024,621020,89.4,10.4,9.2,42.7,393
2024,643396,86.1,9.1,2.3,29.7,392
2024,592450,96.2,19,26.9,61,390
2024,669394,91.3,13,12.3,46.8,389
2024,694671,89.6,16.6,9.3,43.4,387
2024,641857,92.1,10,10.9,49.7,386
2024,656941,93.6,15,15.6,55.5,384
2024,646240,93.2,11.6,13,52.6,384
2024,643217,88,16.1,6.3,34.4,384
2024,668227,90.4,13.2,8.3,43.5,384
2024,608369,92.1,13.5,15.2,50.7,381
2024,666624,89.2,14.2,10.2,40.4,381
2024,669257,89.4,18.7,10.8,42,379
2024,696285,85.8,4,1.6,28.9,377
2024,656811,89.6,12,6.9,40.1,377
2024,663728,91,21.2,15.4,48.1,376
2024,665750,89,14.7,5.9,35.5,375
2024,667670,91.9,18.9,16.6,49.6,373
2024,663898,89.3,4.9,5.6,44.1,372
2024,457759,87.1,17.8,4.6,32.5,372
2024,664983,84.5,9.1,2.7,24.5,372
2024,641680,88.5,14.5,5.9,36.4,371
2024,664034,88.7,12.9,7.3,40,370
2024,663993,88.9,7.7,5.8,40,365
2024,663624,90.8,10.4,8.8,45.2,365
2024,570482,86.4,10.5,4.9,28.4,365
2024,453568,84.8,16.3,5.2,27.2,364
2024,665833,95.5,9.8,15.7,54.9,364
2024,643446,87,14.9,3.1,31.1,360
2024,682985,91.3,12.2,13.4,47.1,358
2024,673548,91.7,16.2,11.5,49.2,356
2024,624585,90.5,17.9,12.6,44.1,356
2024,593428,88.1,10.9,5.1,33.2,355
2024,643289,86.1,14.6,2.8,26.5,355
2024,572233,91.2,16.6,13.3,48,354
2024,660821,92.5,7.7,12.2,51.3,352
2024,676694,88.2,14.4,6.8,37,351
2024,656775,87.1,21.5,4.9,33.4,350
2024,671739,90.5,7.5,10,47,349
2024,657757,87.8,13.5,5.7,35.3,348
2024,687401,87.8,9.9,4.6,38.4,346
2024,671218,91.5,10.4,14.5,47.5,344
2024,669127,91.3,16.3,12.8,44,343
2024,663886,90.2,10.9,9.1,43.9,342
2024,657041,88.8,17,7.4,40.6,340
2024,669304,88.9,15.5,5.9,38.9,339
2024,645277,88.4,18.4,6.2,32,338
2024,683737,89.9,17.2,11.2,39.9,338
2024,670032,85,5.6,1.5,16.9,337
2024,657136,86.5,12.9,6.3,34.5,336
2024,502054,90.4,11,7.2,42.7,335
2024,673490,87.9,15.1,4.8,35.4,333
2024,672640,88,5.4,5.1,38.9,332
2024,666158,88.3,9.1,6,41.1,331
2024,681297,90.5,13,13.6,46.1,330
2024,608385,88.6,14,7.6,37.4,329
2024,807799,88,10.5,5.5,37.5,328
2024,681351,90.4,15.3,12,46.3,326
2024,680777,86.9,16.2,8.3,33.8,325
2024,662139,86.1,24.4,6.2,34,324
2024,624424,90.2,14.8,11.8,46,323
2024,676059,91.1,13.1,11.8,46.1,321
2024,457705,88.5,14.3,12,36.9,317
2024,680869,89.2,14.2,8.8,37.2,317
2024,668942,88.2,15.5,5.7,38.2,317
2024,600869,86.9,12.4,8.2,34.5,316
2024,676609,83.7,15.9,5.1,25.2,314
2024,664056,87.2,11.9,6.4,35.5,313
2024,669289,85.9,15,1.9,24.1,311
2024,672275,91.3,12.1,5.5,43,309
2024,663586,93.3,15.9,14.9,53.4,309
2024,671732,91.1,11.3,11,47.4,308
2024,664728,88.1,9,3.9,36.3,306
2024,573262,90.4,19.1,10.5,41,306
2024,656555,88.7,20.8,12.7,42.2,306
2024,665487,93.5,10,14.5,55.8,303
2024,592192,88.4,9.6,3.3,37.4,302
2024,592669,88.5,16.7,6.6,39.4,302
2024,672761,88.4,18,4.3,30.6,300
2024,677587,84.6,9.4,4,22.3,300
2024,642133,89.4,17,8,36.5,299
2024,669004,91.1,14.6,8.4,45.2,299
2024,681624,88.6,20.8,10.7,40.1,299
2024,672386,89.4,10.8,6.7,40.9,298
2024,502110,91,14.4,14.9,46.1,295
2024,663647,88.9,4.8,2.4,42.9,294
2024,657557,87.8,20,10.2,41.5,294
2024,672695,87,16.9,3.1,25.8,291
2024,641487,87.5,13.2,6.5,37.8,291
2024,596146,88.9,16.8,6.2,36.8,291
2024,693304,87.9,13,7.9,36.9,290
2024,642731,86.2,10.5,4.8,31.7,290
2024,571771,89.6,17.1,4.8,41.5,289
2024,680474,89,16.6,5.6,37.4,286
2024,691718,88.9,17.2,7.4,36.8,285
2024,641584,84.3,11.1,3.2,24.7,283
2024,671289,87.7,13,3.2,34.6,283
2024,668901,91.2,11.4,14.1,46.6,283
2024,686823,86,13.3,4.6,32.5,283
2024,672284,89.8,16,9.9,45.2,283
2024,666176,89.8,15.9,11.7,44.7,282
2024,686681,89.2,16.8,7.1,36.9,282
2024,593871,88.3,17.9,8.9,37.2,282
2024,663368,88.8,12,3.9,37.7,281
2024,669707,88.4,13.4,5.3,39.1,281
2024,663743,84.3,15.4,1.4,22.6,279
2024,592663,89.2,9.4,10.4,46.6,279
2024,666160,88.1,19.8,9.3,34.4,279
2024,677800,91.6,19.2,11.1,50.5,279
2024,672820,89,12.3,6.1,41.2,277
2024,647351,87.2,12.2,4.3,29.6,277
2024,679032,85.7,4.8,2.5,27.4,277
2024,500743,85,9.7,2.5,27.8,277
2024,666023,88.2,11.1,3.2,33.9,277
2024,519317,94.6,14.7,20.7,55.3,276
2024,656582,85.3,16.3,4.7,32.7,275
2024,669224,88.4,17.1,9.1,38.9,275
2024,664040,89.8,14.5,12.4,44.7,275
2024,665804,88.4,11.1,4.7,33.9,274
2024,519203,86.7,14.3,4,33.2,274
2024,663457,91.8,6,9.9,49.5,273
2024,670042,90.1,13.5,11,41.8,273
2024,669016,91.6,13.8,10,47.4,270
2024,663616,92,12.4,10.1,45.1,268
2024,592626,92.3,16.9,12.8,46.2,266
2024,622534,88.2,13.8,4.9,33.6,265
2024,687462,88.2,13.7,8,36.6,262
2024,621043,90.3,8.9,9.2,44.7,262
2024,664913,90,14.6,8.4,40.6,261
2024,609280,86.1,9.2,2.7,33.7,261
2024,642708,86.9,4.6,4.6,36.2,260
2024,516782,89.8,4.3,6.9,42.9,259
2024,676914,88.6,21.4,12,38,258
2024,553869,87.1,7.6,4.7,34.5,258
2024,621439,91.7,19.8,13.2,48.1,258
2024,676356,84.6,16.2,3.9,28,257
2024,672515,90,8.8,6.6,41,256
2024,571745,90.6,13.7,9,45.9,255
2024,669911,92.1,15.1,17.3,50.2,255
2024,650391,92,4.3,7.8,49,255
2024,686676,88.3,9.6,7.5,37.6,255
2024,681807,88.3,19.6,7.5,37.6,255
2024,641933,90.9,20.2,17.3,48.8,254
2024,673357,90.1,13.5,9.9,40.7,253
2024,664238,88.4,22.6,8.8,36.3,251
2024,545121,87,4,1.2,31.9,251
2024,670770,86,16.7,3.2,31.5,251
2024,666182,89.2,7.2,4.4,43.5,249
2024,621028,85.6,9.7,1.6,23.4,248
2024,572138,88.7,12.8,8.9,37.2,247
2024,592273,87.6,6,3.6,35.6,247
2024,593160,84.1,12.9,2.4,21.6,245
2024,664774,90.6,12.9,9.4,44.1,245
2024,665828,88.2,12.5,3.7,34.9,241
2024,621438,87.3,16.8,7.1,35.3,241
2024,650859,87,6.7,2.5,32.5,240
2024,642350,87.5,15.4,14.7,41.6,238
2024,679529,89,20.2,6.7,39.7,238
2024,543877,88.5,16.1,3.8,36.6,238
2024,669134,87.7,9.9,4.6,34.2,237
2024,641598,89.9,18.3,8.4,39.7,237
2024,666310,88.8,19.9,8.1,37.7,236
2024,666139,90.8,16.9,10.3,46.1,232
2024,578428,85.8,9,2.2,30.6,232
2024,656716,88,18.7,4.3,32.6,230
2024,643565,89,15.5,7.4,41,229
2024,595909,87.5,7.5,5.2,37.1,229
2024,608348,87.6,13.6,6.6,39.4,227
2024,592696,91,14.3,5.3,42.5,226
2024,663656,91.1,21.2,12.9,44.9,225
2024,682626,88.8,6.9,6.7,42,224
2024,608841,88.9,8.3,4.5,39.3,224
2024,668904,87.1,16.8,11.2,37.7,223
2024,518595,89.9,11.6,10.4,41,222
2024,643376,86.6,21.7,6.4,29.7,220
2024,456781,87.3,13.7,3.7,37.4,219
2024,607680,84.6,17.9,3.7,29.7,219
2024,602104,88.3,12.8,8.7,38.5,218
2024,672279,84.4,5.1,2.3,22.6,218
2024,669364,86.1,6.7,1.8,24.3,218
2024,669357,88.5,20.3,16.7,38.6,216
2024,666152,87,15.8,5.6,32.2,214
2024,592885,91.1,5.2,7.9,46.7,214
2024,668670,89,15.7,9.9,41.8,213
2024,645302,86.7,14.8,6.2,28.6,210
2024,545341,90.6,17.3,11,47.6,210
2024,666149,87.7,20.2,8.2,31.9,207
2024,624428,84.5,15.3,2.9,22.8,206
2024,595879,88.3,11.2,7.8,40,206
2024,677649,87.1,8.9,3.4,35.9,206
2024,594807,86.9,22.2,10.7,36.6,205
2024,575929,91.6,14.2,11.2,46.8,205
2024,656896,89.7,8.7,7.9,44.1,202
2024,666163,86.2,11.9,3.5,30.7,202
2024,642086,89.3,13,10.6,38.7,199
2024,641432,89,12.4,3,37.7,199
2024,695578,92.8,2.4,10.6,52,198
2024,680700,86.2,14,3.5,30.3,198
2024,624503,86.1,6.5,6.1,29.6,196
2024,678009,87,18.5,7.7,32.3,196
2024,660644,85.1,8,1.5,22.6,195
2024,605170,91.2,9.3,5.6,43.1,195
2024,608701,89.6,10.7,9.7,43.1,195
2024,681481,90.5,17.6,17.7,46.4,192
2024,689172,86.8,16.2,5.2,31.6,192
2024,666181,89.4,18.2,11.5,40.1,192
2024,657656,89.2,13.3,12.6,40.8,191
2024,623912,87,-0.2,3.2,33.9,189
2024,668885,87.2,12.7,1.1,33.5,188
2024,660766,86.6,8.5,5.9,35.6,188
2024,624641,89.2,12.8,8.6,41.4,186
2024,527038,83.5,21.4,5.9,27.6,186
2024,681146,87.1,11.8,5.4,33.7,184
2024,641343,89.4,22.6,10.3,42.9,184
2024,663527,89.8,10.7,8.7,40.8,184
2024,444482,88.1,8.9,5.5,42.3,182
2024,595281,86.4,7.3,3.9,30,181
2024,663698,88.1,10.5,9.4,38.7,181
2024,607732,86.6,12.8,7.2,34.4,180
2024,669720,88.9,14.9,6.7,40.2,179
2024,518792,88,10.4,5.6,41.6,178
2024,671056,89.3,9.2,9,42.1,178
2024,669222,84,15.5,5.7,26.7,176
2024,543685,87.9,14.1,2.3,37.1,175
2024,543309,88.4,20.7,10.9,37.4,174
2024,676801,86.2,15.2,7.5,32.8,174
2024,518934,88.5,1.9,5.8,37.6,173
2024,518735,91.1,11.1,9.8,42.8,173
2024,572191,89.3,13.7,11.6,40.1,172
2024,596142,90,16.2,10.5,44.2,172
2024,660707,89.5,17,7.6,41.5,171
2024,624431,88.1,9.9,5.3,35.1,171
2024,669261,88.9,12.9,8.8,38.2,170
2024,666134,88.2,7.8,5.9,44.4,169
2024,571657,87.7,17.9,5.4,29.8,168
2024,666150,84.4,12.1,1.8,26.8,168
2024,669221,88,10.5,9.6,36.5,167
2024,571970,90.2,26.6,10.8,43.4,166
2024,641313,86.1,1.4,1.8,30.1,166
2024,605113,84.9,13.4,3,23,165
2024,666397,87.8,11.9,9.8,37.8,164
2024,628451,88.1,20.3,4.9,33.1,163
2024,666185,86.8,15.8,2.5,25.8,163
2024,543510,87.4,14.4,8.6,37.7,162
2024,641658,86,16.1,4.4,30.4,158
2024,682622,87,11.4,6.5,36.1,155
2024,670764,86.1,18.2,3.2,24,154
2024,665839,89.4,19.3,9.2,41.8,153
2024,678246,86.2,21.3,4.6,26.3,152
2024,702358,86.5,0.7,0.7,31.6,152
2024,656413,85.5,20.5,7.9,36.8,152
2024,543257,86.3,13.3,3.3,27.6,152
2024,694388,88.3,12.9,4,34.7,150
2024,680718,88.3,12.1,8.7,38.3,149
2024,622761,88.1,14.1,4,34.9,149
2024,696100,88.2,16.5,12.8,39.6,149
2024,686780,89,11.8,4.8,40.4,147
2024,676369,88.2,17.4,8.8,38.1,147
2024,686797,85.8,12.5,4.1,24.5,147
2024,608671,85.4,5.9,0.7,24.7,146
2024,663853,92.3,3.7,8.3,51,145
2024,658668,86.8,9.2,6.4,35.5,141
2024,621035,85.9,16.9,7.1,28.6,140
2024,660670,92.2,8.5,9.4,48.2,139
2024,691016,91.9,9.6,14.6,49.6,137
2024,671213,90.2,10.5,13.3,45.2,135
2024,808982,89.1,9.2,4.5,41.8,134
2024,673962,86.2,12.2,9.9,39.7,131
2024,641645,85.5,5.7,2.3,21.1,128
2024,679845,83.6,9.9,3.1,26,127
2024,669003,88.8,2.8,8.7,37,127
2024,682641,86.9,14.1,3.9,37,127
2024,691406,89.7,6.8,11.8,45.7,127
2024,682177,88.5,11.1,4.8,38.1,126
2024,670242,92.8,21.6,17.5,53.2,126
2024,663757,90.6,20,12,46.4,125
2024,667452,84.9,15,3.2,29,124
2024,677870,87.6,12.3,8.1,33.3,123
2024,702616,89.3,8.6,8.2,45.1,122
2024,608336,90.5,26.1,13.1,43.4,122
2024,663662,91.6,8.6,8.3,48.8,121
2024,682657,86.5,14.9,1.7,32.2,121
2024,596103,88.2,7.2,3.3,37.2,121
2024,677588,91.2,7.6,8.3,49.2,120
2024,669065,91,12.3,10.9,51.3,119
2024,669234,87.6,18.7,10.9,37.8,119
2024,677942,88.5,8.5,3.4,34.7,118
2024,624415,82,21.2,2.5,16.9,118
2024,678877,88.6,19.3,14.5,36.8,117
2024,686527,89.9,9.1,11.1,44.4,117
2024,691023,91.2,9.4,9.5,43.1,116
2024,681393,86.2,17,14.8,39.1,115
2024,596117,79.7,19.4,0,9.6,115
2024,666135,91.3,13.2,11.3,40.9,115
2024,642180,83.7,14.5,1.8,17.7,113
2024,683146,86.6,10.3,5.4,33,112
2024,621466,89.7,19.1,8.1,39.6,111
2024,669242,87.6,11.4,3.6,35.1,111
2024,605361,87.4,14.9,7.2,34.2,111
2024,656537,88.3,9.8,11,36.7,109
2024,700250,90,17.7,15.6,36.7,109
2024,656976,90.2,13.1,14.7,44,109
2024,687597,86.1,13.4,6.6,32.1,106
2024,605131,86.3,9.5,1.9,31.1,106
2024,700932,89.1,22.1,9.5,40,105
2024,687363,88.4,12.1,5.7,33.3,105
2024,542194,89.1,12.4,7.6,41.9,105
2024,624512,84,12.4,6.7,26.9,104
2024,605204,89.1,2.8,8.7,43.7,103
2024,694497,86,13.9,5.9,32.4,102
2024,665506,89.9,9.8,4.9,38.2,102
2024,672356,89.7,5.6,7.9,36.6,101
2024,621550,90.9,28,15.8,48.5,101
2024,621512,89.8,14.1,12,44,100
2024,642136,86.6,12.9,8,40,100
2024,664901,83.8,13.9,6.1,22.4,98
2024,665953,87.8,16.6,6.2,33,97
2024,666018,91.9,11,16.5,48.5,97
2024,687231,87.1,10.8,1,33.3,96
2024,686611,89,8.8,6.4,44.7,94
2024,678554,88.8,16.3,4.3,36.6,93
2024,620443,89.6,13.1,6.6,46.2,91
2024,683021,85.1,7,1.1,26.4,91
2024,680118,89,8.6,7.8,37.8,90
2024,656541,94.6,16.5,14.8,52.3,88
2024,592200,83,20,1.1,17,88
2024,572761,85.8,24.2,6.8,28.7,88
2024,656577,86.7,20.2,9.1,31.8,88
2024,455117,88,20.1,8,35.6,87
2024,595978,84.8,21.4,1.1,24.1,87
2024,547989,87.8,6.7,2.3,33.7,86
2024,592178,85.1,18.5,4.7,30.2,86
2024,571912,84.7,11.3,3.5,24.7,85
2024,655316,88.1,14.9,9.4,41.2,85
2024,665019,89.4,19.2,7.1,42.4,85
2024,805779,85.4,9.5,0,19,84
2024,681460,87.4,26.2,4.8,32.1,84
2024,669477,89.2,16.5,8.4,36.1,83
2024,656180,89.9,13.6,7.2,43.4,83
2024,687952,87.8,15.5,8.4,37.3,83
2024,687093,86.1,8.3,4.9,32.9,82
2024,670156,87.4,13.9,2.4,31.7,82
2024,545361,89.2,25.2,17.1,41.5,82
2024,681546,87.6,15.3,4.9,38.3,81
2024,668832,89.6,12.5,12.3,38.3,81
2024,666464,95,6.7,15,58.8,80
2024,669397,84.4,8.9,1.3,17.5,80
2024,669743,88,12.5,5,32.5,80
2024,695391,87.4,12.8,5.1,36.7,79
2024,677950,91.2,1,7.6,46.8,79
2024,700242,91.1,12.8,8.9,46.8,79
2024,645444,84.5,9,0,23.1,78
2024,682868,90.1,11.8,6.4,46.2,78
2024,663611,85.1,3.4,0,18.2,77
2024,664770,88.9,13.6,4.2,27.8,72
2024,643265,85.9,12.7,9.7,36.1,72
2024,675961,87.2,15.7,4.3,27.1,70
2024,668800,87.3,11.9,4.3,34.8,69
2024,687529,90.2,5.4,11.8,44.1,68
2024,645305,86.8,7.6,4.5,35.8,67
2024,677008,90.2,10.3,6.1,43.9,66
2024,695238,90.6,5.1,9.1,50,66
2024,668845,85.3,11.9,4.8,31.7,63
2024,680779,85.3,17.2,4.8,35.5,62
2024,656248,89.8,10.7,4.9,34.4,61
2024,667472,89.9,11.4,11.5,47.5,61
2024,596115,86.1,18.6,6.6,29.5,61
2024,649966,87.1,19.2,11.7,35,60
2024,642215,89.7,19.1,15,50,60
2024,665877,85.4,8.3,0,25,60
2024,676116,86.2,16,5.1,33.9,59
2024,664314,88.7,12.8,10.3,41.4,58
2024,592325,89.1,12.8,10.5,36.8,57
2024,543228,87.1,17,10.5,42.1,57
2024,686554,89.1,6.6,5.4,46.4,56
2024,669699,86.5,14.3,3.6,26.8,56
2024,641943,89.8,3.4,3.6,47.3,55
2024,676572,91.7,8.3,5.5,40,55
2024,640492,86.5,9.8,3.6,30.9,55
2024,686765,87.4,15.7,1.9,31.5,54
2024,693307,89.8,9.6,3.7,48.1,54
2024,669369,86.1,7.4,0,24.1,54
2024,553882,86.1,21,0,22.2,54
2024,665052,89.1,7,7.4,40.7,54
2024,596129,90.9,8.1,9.4,45.1,53
2024,542932,84.2,11,1.9,30.2,53
2024,680728,87.6,18.3,11.5,34.6,52
2024,663550,92.8,7.7,15.4,53.8,52
2024,694359,91.7,27.3,11.5,40.4,52
2024,571466,83.4,3.2,3.8,23.1,52
2024,683083,83.3,-1.9,0,21.6,51
