playerid,PlayerName,role,Team,IP_atc,SO_mean,SO_p05,SO_p50,SO_p95,BB_mean,BB_p05,BB_p50,BB_p95,H_mean,H_p05,H_p50,H_p95,ER_mean,ER_p05,ER_p50,ER_p95,W_mean,W_p05,W_p50,W_p95,QS_mean,QS_p05,QS_p50,QS_p95,WHIP_mean,WHIP_p05,WHIP_p50,WHIP_p95,Ks_mean,Ks_p05,Ks_p50,Ks_p95,W_mean_t,W_p05_t,W_p50_t,W_p95_t,QS_mean_t,QS_p05_t,QS_p50_t,QS_p95_t,ERA_mean,ERA_p05,ERA_p50,ERA_p95,K9_mean,K9_p05,K9_p50,K9_p95,BB9_mean,BB9_p05,BB9_p50,BB9_p95
10954,Jacob deGrom,SP,TEX,169,1.140247727631983,0.9516317997276397,1.1388193794359136,1.3310307156338173,0.21958573588573774,0.15088095534939497,0.21649552680654077,0.29680983967590713,0.7500368679568364,0.6157895197584708,0.746719670683805,0.8950617703237206,0.3225980984317428,0.23175127095355783,0.3205860705894128,0.4233141648899116,0.06757892784352963,0.03364024315915669,0.06610508372815592,0.10659712535690224,0.08586854239940275,0.04420818819122929,0.08373740645624576,0.13367816181218908,0.9696226038425743,0.819096713219587,0.9659120945827031,1.131260141563419,192.75216666666665,150,192,240,11.421,6,11,18,14.502166666666668,7,14,23,2.9033828858856854,2.0857614385820202,2.8852746353047154,3.809827484009204,10.262229548687847,8.564686197548758,10.249374414923222,11.979276440704355,1.9762716229716397,1.3579285981445548,1.948459741258867,2.671288557083164
11156,Merrill Kelly,SP,ARI,169,0.8506436064103541,0.7054270762052259,0.8499827913253521,1.0015667132034283,0.3160438411643795,0.23129341641758475,0.31422661413395336,0.4090603837473213,0.9018336066546362,0.7593062392030441,0.9000525747477766,1.0497696807461925,0.4131561174531955,0.3081699617017297,0.4113925976045961,0.5267784983022661,0.06302906688950119,0.031567751371851215,0.06196120432836545,0.09899343995613738,0.07947285583349618,0.041633196357618966,0.07743947222813133,0.12239009331026027,1.2178774478190157,1.0504737850921713,1.2166129033253594,1.3902567256024592,143.80816666666666,111,143,179,10.664333333333333,5,10,17,13.4365,7,13,21,3.7184050570787597,2.7735296553155675,3.702533378441365,4.741006484720395,7.655792457693186,6.348843685847033,7.64984512192817,9.014100418830854,2.8443945704794156,2.0816407477582626,2.82803952720558,3.6815434537258915
11423,Jose Quintana,SP,COL,144,0.6861609617359438,0.5531888342492671,0.6822591028228361,0.8275490007960986,0.37808849266452843,0.2789124359817446,0.37512072413016406,0.4878890896645469,0.9883541302484619,0.8282960789581426,0.9861333661613472,1.152068385726506,0.4686295017265174,0.3510086632087336,0.4661047675821623,0.5962673661525101,0.05594964826299733,0.023990823711815625,0.05421708605093711,0.092951382449566,0.061462021946874244,0.026751455529936446,0.05992351247544035,0.1023001361470084,1.3664426229129902,1.1766926677224245,1.3641561092087047,1.5595364575280664,98.67016666666666,75,98,126,8.041666666666666,3,8,14,8.8395,4,9,15,4.217665515538656,3.159077968878602,4.194942908239461,5.366406295372591,6.1754486556234935,4.9786995082434045,6.140331925405524,7.4479410071648875,3.4027964339807557,2.5102119238357012,3.3760865171714767,4.391001806980922
11486,Robbie Ray,SP,SFG,174,0.9932480410824464,0.8314571578689819,0.9917795083633951,1.1636524979392044,0.40336371153413986,0.3044206631641327,0.3998013846604428,0.5145179952520009,0.8777516744587045,0.735684410920445,0.8753924252258589,1.0256823389479095,0.4423531432626678,0.3334179139974141,0.43912450928748664,0.5604046222315064,0.061420541068930794,0.031239376577727976,0.06053829803519864,0.09506697135942527,0.0751755895044259,0.03837467722139158,0.07376916994675004,0.11677088898045442,1.2811153859928444,1.1106738676019952,1.2800368726048907,1.4608541519373388,172.999,134,172,215,10.703,5,10,17,13.089666666666666,6,13,21,3.98117828936401,3.000761225976727,3.9521205835873796,5.043641600083558,8.939232369742017,7.483114420820837,8.926015575270556,10.472872481452839,3.6302734038072586,2.7397859684771944,3.598212461943985,4.630661957268009
11674,Jameson Taillon,SP,CHC,153,0.7358390003743147,0.6008290750983153,0.7349266039318845,0.877892565044482,0.23610101980263515,0.1623377834660829,0.23346031755511065,0.31736233925667656,1.0374569939024514,0.8782538647831463,1.0368019112004099,1.204411887527064,0.48032196675582467,0.36698619316100434,0.4774311195801365,0.6033118595828156,0.059381537918807806,0.028097685323631685,0.05810962114696714,0.09548924979978388,0.07178397148703992,0.03517648291724898,0.07019312657228291,0.11544868102104304,1.2735580137050866,1.1010377949523351,1.2710639718355539,1.4597171585366353,112.87283333333333,86,112,142,9.106166666666667,4,9,15,11.001666666666667,5,11,18,4.322897700802422,3.302875738449039,4.296880076221228,5.42980673624534,6.622551003368832,5.4074616758848375,6.6143394353869605,7.901033085400337,2.1249091782237164,1.4610400511947461,2.101142857995996,2.856261053310089
11836,Taijuan Walker,SP,PHI,120,0.6459784547882034,0.5055372923496964,0.6431587102823437,0.7922641249202269,0.4262853660482863,0.3114831394668709,0.42244299456626644,0.5541577595800089,1.179861060405229,0.9876146049478214,1.1762937380649587,1.3775638344059484,0.6627480527045251,0.5081950099459267,0.6578063277913788,0.831676928734011,0.04496958110919307,0.016061737195047842,0.043590090228750815,0.07899646785802177,0.04257187505080226,0.014594792881831579,0.040963603679036134,0.07811835499315889,1.6061464264535152,1.3744210413414912,1.6049980347261301,1.8420856772997056,77.45383333333334,57,77,100,5.3901666666666666,2,5,10,5.1085,2,5,9,5.9647324743407255,4.57375508951334,5.920256950122409,7.485092358606099,5.81380609309383,4.549835631147268,5.7884283925410935,7.130377124282042,3.836568294434577,2.803348255201838,3.801986951096398,4.98741983622008
12304,Chris Bassitt,SP,BAL,176,0.8426692986504999,0.7034463566138976,0.8414823257579183,0.9885313288098266,0.36675572432872755,0.27480151309848566,0.3651785776498654,0.4639990256263017,1.016549704508919,0.8669689809699503,1.0143503520986803,1.1715299094318505,0.5007724486051213,0.38842956268526485,0.49822610846754395,0.6231431476505332,0.05880178165976058,0.027906630222938048,0.05751389456917625,0.09364573058385868,0.06341978404169217,0.03165182799520057,0.06165724667444191,0.10035650978598078,1.3833054288376465,1.2064428676621994,1.3814468728065803,1.5636934492181778,148.473,115,147,185,10.356,5,10,17,11.167166666666667,6,11,18,4.506952037446092,3.4958660641673838,4.484034976207895,5.608288328854799,7.584023687854499,6.331017209525079,7.5733409318212646,8.89678195928844,3.300801518958548,2.473213617886371,3.2866071988487886,4.175991230636715
12317,Colin Rea,SP,CHC,82,0.7557307229296562,0.5808461470165172,0.7541440684306097,0.941504645453597,0.3101605198183958,0.2020459765087027,0.30766945171130317,0.42800976883152175,1.0425413147097704,0.8398342016605128,1.0399691929695614,1.2533658572804565,0.5302983536988184,0.3778031484081507,0.5253782318965073,0.6963722758638993,0.053127195607468605,0.012740255785674623,0.05083266849690745,0.09985549234435116,0.05172045389214415,0.012196421392086923,0.04970438212479555,0.09954337814933484,1.352701834528166,1.1202756388314583,1.3492561009715185,1.598602083653325,61.99783333333333,45,61,81,4.359666666666667,1,4,8,4.242333333333334,1,4,8,4.772685183289365,3.4002283356733565,4.728404087068566,6.267350482775093,6.801576506366906,5.227615323148655,6.787296615875487,8.473541809082374,2.791444678365562,1.8184137885783245,2.7690250654017285,3.852087919483696
12447,Seth Lugo,SP,KCR,160,0.7994251298743624,0.6581908545103278,0.7966915814879406,0.9523307657751263,0.33704694107586924,0.24498889241271465,0.3354394554745004,0.43657952515014187,0.956817461881547,0.8060592180039889,0.9547797681345975,1.1136261992998757,0.4537834006972398,0.3424959646087507,0.44996288443362065,0.5762714079097319,0.05978000767594336,0.028144477794627497,0.05821224605827284,0.09651530433560795,0.07620423198643729,0.03866430084908139,0.07458091476088108,0.11907984472880206,1.2938644029574164,1.117005166655869,1.289924707589723,1.4840409874726146,128.13916666666665,98,127,161,9.575166666666666,4,9,16,12.213166666666666,6,12,19,4.0840506062751585,3.0824636814787563,4.049665959902586,5.186442671187587,7.194826168869262,5.92371769059295,7.170224233391465,8.570976891976137,3.033422469682823,2.204900031714432,3.0189550992705034,3.929215726351277
12718,Adrian Houser,SP,SFG,147,0.7011574338713696,0.5585299060589016,0.6967391408620612,0.8554249959092464,0.3125290564692588,0.22082622100314292,0.30885100386408904,0.41268153403817653,1.0313217575303486,0.86185940839196,1.0293904638484743,1.208942205751516,0.4787536858507554,0.3579392302255219,0.47517368877406907,0.6123748318992275,0.057564977795589764,0.026473804159751944,0.056281053001379464,0.09373574666031641,0.06518329069256631,0.028862598325789975,0.06314879855475411,0.10686408808973255,1.3438508139996075,1.1493617040924873,1.3432470807046586,1.54698810521847,103.09616666666666,77,102,132,8.460833333333333,4,8,14,9.5841666666666665,4,9,16,4.308783172656798,3.2214530720296968,4.276563198966621,5.5113734870930475,6.310416904842326,5.026769154530115,6.2706522677585514,7.698824963183217,2.8127615082233293,1.9874359890282862,2.7796590347768015,3.7141338063435887
12730,Nick Martinez,SP,TBR,147,0.6930413764244239,0.5473227415814587,0.6926684591844846,0.8467010670813842,0.2570333694548175,0.17031396213300543,0.25455534213359743,0.35343199837296113,1.0734151004537325,0.8928952112950307,1.069708167150904,1.259625255310021,0.5113631697566776,0.3807971839391614,0.507517736322165,0.6575629807830383,0.05641363740500036,0.025246910513829237,0.0545387275699453,0.09323205930681219,0.06429262334739097,0.028023724065849364,0.06234944885655475,0.10674655321342996,1.33044846990855,1.1342192273684597,1.3277611750711058,1.5355980729837593,101.8075,75,101,131,8.286666666666667,4,8,14,9.4375,4,9,16,4.602268527810098,3.4271746554524527,4.567659626899485,5.918066827047345,6.237372387819815,4.925904674233128,6.234016132660361,7.620309603732458,2.3133003250933575,1.5328256591970488,2.2909980792023767,3.1808879853566503
12768,Sonny Gray,SP,BOS,178,1.0080599627571059,0.8564127888891286,1.005947884719495,1.1677132324798678,0.27885779333059624,0.20203017503479465,0.27666481141926774,0.36195916911798637,0.9438810233354149,0.8026005002030929,0.9416108146986386,1.0903468534023835,0.44540459487581846,0.3410811593544702,0.44377063882358514,0.556016508755148,0.06418623260358045,0.03303035959244283,0.06308459955841399,0.0987821823477227,0.07278716163901203,0.037707237629396914,0.0711248227868964,0.11228154297993626,1.2227388166660111,1.059936199477569,1.2208092294914836,1.3915036808267343,179.3025,141,178,222,11.415666666666667,6,11,18,12.953833333333334,6,13,20,4.008641353882366,3.0697304341902316,3.993935749412266,5.004148578796332,9.072539664813952,7.707715100002158,9.053530962475454,10.50941909231881,2.509720139975366,1.8182715753131518,2.4899833027734095,3.2576325220618774
12880,Tyler Anderson,SP,LAA,107,0.7016085802953965,0.5471728626453645,0.6983274397567631,0.861680515459355,0.43232223076537307,0.3159398574245008,0.4276236166017585,0.5604894122160444,1.0156465984565404,0.8305390069235437,1.0136789998078886,1.2031141175489204,0.5424710851789093,0.40201920736184604,0.5389652421981905,0.6948528507919765,0.04721336906718117,0.015519006815088911,0.045437285374101105,0.08571897287100538,0.05273494460811683,0.017865910610445845,0.05110445780226038,0.0948915379007574,1.4479688292219135,1.22872250235792,1.4450512955618922,1.6755439125493343,74.9945,55,75,96,5.046833333333334,2,5,9,5.6401666666666666,2,5,10,4.8822397666101836,3.6181728662566144,4.850687179783715,6.253675657127788,6.314477222658569,4.92455576380828,6.2849469578108685,7.755124639134195,3.8909000768883577,2.8434587168205074,3.8486125494158268,5.0444047099444
12970,Joe Musgrove,SP,SDP,158,0.9881602109661681,0.8243319395840313,0.9850758792771254,1.1624516011900796,0.25337179153284306,0.1763353538639402,0.2507201992056275,0.3378433523033373,0.8794968457225264,0.7344288216585028,0.8758228220067004,1.034039314259642,0.38671348700157626,0.28639924271838585,0.3836707624520473,0.49625059406082866,0.06694398924676409,0.03383753654491655,0.06604584385771528,0.10389308621070781,0.09156994967851385,0.04941545115047493,0.09079757428807395,0.13923826428259456,1.1328686372553696,0.9680828634720519,1.1291902257212256,1.3048001506090912,155.9165,121,155,194,10.572,5,10,17,14.451166666666667,8,14,22,3.4804213830141864,2.5775931844654725,3.4530368620684255,4.466255346547458,8.893441898695514,7.418987456256281,8.865682913494128,10.462064410710717,2.2803461237955878,1.5870181847754619,2.2564817928506473,3.0405901707300353
12972,Joe Ross,SP,ARI,12,0.9196921798768871,0.4771322291402622,0.9010601537881856,1.413286068376937,0.302305605953823,0.07842306062663801,0.2816267722535729,0.5969726757391866,0.953985312693174,0.501772791856002,0.9419819707234411,1.4557974917724317,0.4630191176988835,0.16317565835848435,0.447714449988724,0.8281951068084078,0.05870316077959063,0,0.06862482479620598,0.18641881101994043,0.07045184341966772,0,0.0765489401104856,0.22303817400938694,1.256290918646997,0.7332531165992924,1.2383364849332388,1.855414343828274,11.0555,6,11,17,0.705,0,1,2,0.847,0,1,3,4.1671720592899515,1.4685809252263593,4.029430049898516,7.45375596127567,8.277229618891983,4.29419006226236,8.10954138409367,12.719574615392434,2.720750453584407,0.7058075456397421,2.534640950282156,5.372754081652679
13125,Gerrit Cole,SP,NYY,136,1.000926888393526,0.8372339324511314,0.998078413846311,1.1783896233059044,0.2677158067154281,0.1854099663881968,0.26456203458391647,0.36107951610062966,0.8743881764231238,0.7242453108068443,0.8713949390085726,1.0291462572582901,0.40444593317237293,0.29755761663955854,0.4024378175814579,0.5218920452987649,0.06579718651953839,0.031061321149909112,0.06414015712065693,0.1068748447163266,0.08450896360459806,0.04211989892545198,0.08290850096223579,0.1334235392753554,1.142103983138552,0.9733657549940531,1.1392963950796995,1.3185365325408427,136.28766666666667,105,135,170,8.961833333333333,4,9,15,11.509833333333333,6,11,19,3.6400133985513565,2.6780185497560267,3.6219403582331213,4.697028407688884,9.008341995541734,7.535105392060183,8.9827057246168,10.605506609753139,2.409442260438853,1.668689697493771,2.381058311255248,3.2497156449056668
13164,Eduardo Rodriguez,SP,ARI,132,0.8083034042351561,0.6533461512766741,0.8060272267710036,0.965980059028815,0.40315230348536657,0.2954860741010295,0.399647839368352,0.5227984995640342,1.112057649532011,0.9350843283824204,1.109234447780111,1.2952369732444875,0.6028659091032269,0.46040619893958407,0.5993110199746745,0.7544837007366614,0.05056492310510563,0.020556906413106327,0.04909971438259958,0.08635458680407183,0.052090068227254774,0.020211970395549853,0.05050245348091699,0.08992848909698106,1.5152099530173775,1.3054366605441743,1.511935265652756,1.7335031754287762,106.48166666666667,81,106,135,6.657666666666667,3,6,12,6.860666666666667,3,7,12,5.425793181929042,4.143655790456257,5.393799179772071,6.790353306629952,7.274730638116405,5.880115361490066,7.254245040939033,8.693820531259336,3.628370731368299,2.6593746669092657,3.596830554315168,4.705186496076308
13361,Steven Matz,SP,TBR,138,0.8253788212447518,0.6647755016345807,0.8228243117694685,0.9993054188737014,0.27918580163694967,0.1922744695146425,0.27539832325512287,0.377743652929714,1.1487833636693574,0.9616199596615053,1.1450078708056242,1.347993813134726,0.5925387468230839,0.4423053484803649,0.5887539361288511,0.7514040769288262,0.050490260805793837,0.020210197737003353,0.049515531703638524,0.0858485789265358,0.05153114981560221,0.02008152672342413,0.04990307209157288,0.08958384637594406,1.4279691653063071,1.2229570037655213,1.4255630011316083,1.6466794362277775,113.944,86,113,145,6.968666666666667,3,7,12,7.115333333333333,3,7,13,5.332848721407755,3.980748136323284,5.29878542515966,6.762636692359435,7.4284093912027664,5.982979514711226,7.405418805925216,8.993748769863313,2.512672214732547,1.7304702256317825,2.4785849092961056,3.399692876367426
13431,Marcus Stroman,SP,NA,68,0.6863751538961128,0.5079758594737127,0.6846413850740132,0.87449943013387,0.39051621368352635,0.2548873612771666,0.38493396549665515,0.5396047791520406,1.0656733175634974,0.8391487925864008,1.0618257988599358,1.2995827602587244,0.5312433137733883,0.3660052210845816,0.5274093745070838,0.7133498772447378,0.052483187506769266,0.013489000800028794,0.04896387446244131,0.10512431600142558,0.05840858241034373,0.014399668121650886,0.05575984672417009,0.11550019085959344,1.4561895312470237,1.191068251500226,1.4495840261000792,1.737457676561327,46.709,33,46,62,3.5733333333333333,1,3,7,3.972166666666667,1,4,8,4.781189823960495,3.2940469897612346,4.746684370563754,6.42014889520264,6.177376385065015,4.571782735263414,6.161772465666118,7.87049487120483,3.514645923151737,2.2939862514944993,3.4644056894698965,4.8564430123683655
13543,Blake Snell,SP,LAD,132,1.1951409071695025,0.997838697291385,1.1914871554548787,1.402641899986332,0.49355464849433073,0.3678368569616291,0.49017315114607785,0.6281074115979944,0.7867508950962402,0.6443145964310023,0.7845382164423378,0.9396180620499969,0.3901652751202438,0.2807310205751308,0.3867939547777888,0.5093944832647114,0.06542864518548266,0.03045439010906113,0.06400091665272785,0.10522129133219939,0.0715501702951132,0.031317690608917134,0.06974097567124929,0.1169791844037614,1.280305543590571,1.0902180512800121,1.278201102077961,1.4829373199156175,157.84916666666666,123,157,196,8.639833333333334,4,8,14,9.451333333333332,4,9,16,3.511487476082194,2.526579185176177,3.481145593000099,4.584550349382402,10.756268164525522,8.980548275622464,10.72338439909391,12.623777099876987,4.4419918364489765,3.310531712654662,4.4115583603147,5.65296670438195
13619,Jakob Junis,SP,TEX,65,0.8284389500751523,0.618045675420976,0.824201872112482,1.0570415756697866,0.27074652849472375,0.15491117887683759,0.2664654591693435,0.4014100799568062,1.104075786367182,0.8679926697292869,1.0989446535516931,1.3526185224576563,0.5618856361587636,0.3836147967422738,0.5569915007617408,0.7571516926082658,0.05124245779039986,0.013704044501604368,0.048113046733348416,0.10265160287687408,0.057739786097154376,0.014632356690737246,0.05502462940325903,0.11443077893388132,1.3748223148619059,1.1086018291870845,1.3727957709859244,1.6509872411028894,53.78966666666667,38,53,72,3.3281666666666667,1,3,7,3.7515,1,4,7,5.056970725428872,3.452533170680464,5.012923506855667,6.814365233474392,7.455950550676371,5.562411078788784,7.417816849012338,9.51337418102808,2.436718756452514,1.3942006098915383,2.3981891325240916,3.612690719611256
13649,Clay Holmes,SP,NYM,153,0.8200840486564412,0.6611588874185507,0.8175941413610355,0.9848749418838767,0.3579227216420569,0.25718411526899077,0.35487619235102075,0.468787109256586,0.9495255578344965,0.7909554560554225,0.9471971344037664,1.1132744492026625,0.46397262608615963,0.3441966631353296,0.46063786947276886,0.5955722354695409,0.05808258831324614,0.026291126971783554,0.05707237620315977,0.09429006499519105,0.06383408813364581,0.02879708034788653,0.06201508720668251,0.10480614466962707,1.3074482794765534,1.1172852124550432,1.3051888358723782,1.5027433375478063,125.41733333333333,95,124,160,8.879333333333333,4,9,15,9.762333333333334,4,9,16,4.175753634775437,3.0977699682179662,4.1457408252549195,5.360150119225867,7.380756437907971,5.950429986766956,7.358347272249319,8.86387447695489,3.2213044947785123,2.314657037420917,3.193885731159187,4.219083983309274
13743,Max Fried,SP,NYY,189,0.9413878742510156,0.7946153177806978,0.9386152641902904,1.091152757176932,0.2767150722701043,0.20032131123344266,0.2739858652643301,0.35831495338566594,0.8417767925491416,0.7149324702413784,0.8404085572193372,0.9738483571381925,0.35820986346583583,0.2691909198519655,0.3563104260175963,0.45381714264389916,0.07229128393881225,0.04087664836702265,0.07067009512398836,0.1091233732572082,0.09635361069519466,0.055702698469157735,0.09517813399151087,0.14015351362969608,1.118491864819246,0.9691568787922411,1.11708588751606,1.2724087304427445,177.88,138,177,221,13.65,7,13,21,18.207833333333333,10,18,27,3.2238887711925224,2.4227182786676895,3.206793834158367,4.084354283795093,8.47249086825914,7.151537860026281,8.447537377712614,9.820374814592387,2.4904356504309386,1.802891801100984,2.465872787378971,3.2248345804709935
13774,Zach Eflin,SP,BAL,149,0.8095019403595922,0.6636644327309553,0.8065547380152807,0.963294175244244,0.1800138128785705,0.11599584643110833,0.17768040601716048,0.25114508963278365,1.0706853084503198,0.9109056643552939,1.0677621242585431,1.242079194811964,0.47698361898448305,0.36142625359221525,0.47387968231376093,0.6032980667479766,0.06029696293261841,0.028295431706300014,0.05874588602535917,0.09680941115746408,0.07913256544823963,0.04002472995849402,0.07709488626772051,0.12415816091434705,1.2506991213288903,1.0757830210657515,1.2479703977190786,1.4337624244245752,120.65166666666667,92,120,152,8.9865,4,9,15,11.792,6,11,19,4.292852570860347,3.2528362823299375,4.264917140823848,5.429682600731789,7.28551746323633,5.972979894578598,7.258992642137526,8.669647577198196,1.6201243159071343,1.043962617879975,1.5991236541544442,2.2603058066950528
13942,Brent Suter,SP,LAA,60,0.8394304041735642,0.6170094216082952,0.8329513750291818,1.0809559044499504,0.2548877293202543,0.13485181738073238,0.24977460915213173,0.3941680633219685,1.0228589306789195,0.7826553635647164,1.0202513153419526,1.280017394686231,0.4884684878207087,0.3198984328521761,0.48084769395248117,0.6779321702054998,0.056810672826788006,0.01526648043104091,0.05326554592277489,0.11221946688594638,0.06501774713963718,0.016254514733491005,0.06198019398250508,0.1285218796540076,1.2777466599991738,1.0059172027818375,1.2726464412534018,1.5632795618104336,50.2655,35,50,67,3.3991666666666664,1,3,7,3.890833333333333,1,4,8,4.396216390386378,2.879085895669585,4.32762924557233,6.101389531849498,7.5548736375620775,5.553084794474657,7.496562375262636,9.728603140049554,2.2939895638822883,1.2136663564265913,2.2479714823691856,3.547512569897717
14078,Michael Wacha,SP,KCR,164,0.7974593923871321,0.6579930193469634,0.7950023961434796,0.9408192582588618,0.27173679852005356,0.19411417369432424,0.26946472579757985,0.3574387794919054,0.9577091207036758,0.8073657157228492,0.9568771695492402,1.1094856636747579,0.43533296111891845,0.3304973269981427,0.43243239887676155,0.5494018293395473,0.062404055737222824,0.03077430602067725,0.061298110191246535,0.09775650149355852,0.07485754467657459,0.038190859248112,0.07354907878400417,0.11735784808710316,1.2294459192237293,1.0603850373960109,1.2289321324336058,1.4035077356939911,130.56933333333333,100,130,163,10.212666666666667,5,10,16,12.2555,6,12,19,3.917996650070266,2.9744759429832843,3.8918915898908537,4.944616464055926,7.17713453148419,5.921937174122671,7.155021565291316,8.467373324329756,2.445631186680482,1.747027563248918,2.4251825321782188,3.2169490154271485
14107,Kevin Gausman,SP,TOR,182,1.0177952115592608,0.8654143602032462,1.0147397900086972,1.1772687090298346,0.28394480593609445,0.20829844532835554,0.28168862490742796,0.3643637165762172,0.9039163248862634,0.7682603499057986,0.9033321692909773,1.0435738169111997,0.41089537947338084,0.31403808536872607,0.40963325793924743,0.516472353829573,0.06380848659445644,0.032818686492420146,0.06269707825371658,0.0979782284721713,0.08241621188416003,0.046025263522103066,0.08094002066054795,0.12431173668932063,1.187861130822358,1.0336172700099604,1.1856039932599107,1.3481327206031644,185.43033333333332,145,184,229,11.626833333333334,6,11,18,15.0125,8,15,23,3.6980584152604274,2.8263427683185345,3.6866993214532267,4.648251184466157,9.160156904033347,7.788729241829216,9.132658110078275,10.595418381268512,2.55550325342485,1.8746860079552,2.5351976241668517,3.2792734491859545
14120,Lance McCullers Jr.,SP,HOU,109,0.9330942788266153,0.7295181740153032,0.9267810698551482,1.1494458678804595,0.658923698437147,0.4780570569654955,0.6532946756106517,0.8645796575909291,1.02229204452994,0.8297631998799297,1.0206707420040728,1.2244022514766708,0.631477896687202,0.4579418130012377,0.6254395982067796,0.8269827317321984,0.046474797803637835,0.01631224643302836,0.04465723665097979,0.08469079606995199,0.04351087797790971,0.009893611446547733,0.04126926040643927,0.08185920962936832,1.6812157429670869,1.4142234040150294,1.6749506460159702,1.9703337990441778,101.779,75,101,132,5.066333333333334,2,5,9,4.743833333333333,1,4,9,5.683301070184818,4.1214763170111395,5.628956383861016,7.442844585589786,8.397848509439537,6.5656635661377285,8.341029628696333,10.345012810924135,5.930313285934323,4.302513512689459,5.879652080495865,7.781216918318362
14168,José Berríos,SP,TOR,138,0.7526613348757202,0.6154150936555923,0.7515656236960082,0.8981315554837778,0.3124369023884877,0.22527075448923278,0.30987695093439793,0.4095798092204317,1.0521585776322533,0.8899212815379336,1.0501300171663543,1.222751758495294,0.5030951916200309,0.38280158443269,0.5013592881367342,0.6354299018689968,0.05626158349642023,0.02450336980324962,0.0548235540086424,0.09249289227534024,0.06868444628602717,0.0313560032411923,0.06764570441790138,0.11005337925835502,1.364595480020741,1.1804617108864601,1.363624877667382,1.5523462215511012,103.86683333333333,79.94999999999999,103,131,7.769666666666667,3,8,13,9.485166666666666,4,9,15,4.527856724580278,3.44521425989421,4.512233593230608,5.718869116820971,6.773952013881481,5.538735842900331,6.764090613264074,8.083183999354,2.8119321214963895,2.027436790403095,2.7888925584095814,3.6862182829838854
14374,Tyler Glasnow,SP,LAD,133,1.1311699987170842,0.9427384437363187,1.1283499925275053,1.3331983372769247,0.39815366324143536,0.2899961535150446,0.39567368492678806,0.5161099413916475,0.8157621237607564,0.6628838187630594,0.8133696179678216,0.9790639919635438,0.4119452156541755,0.2996168319695282,0.4086432486446115,0.5363589132162437,0.06235472811165484,0.02778426046272643,0.06067835751936889,0.10203832140997629,0.06974545013875579,0.031390773938753676,0.06831460319601255,0.11261091615130991,1.213915787002192,1.0272744235832552,1.2105154173995998,1.409741837802811,150.2945,117,149,187,8.2855,4,8,14,9.264833333333334,4,9,15,3.70750694088758,2.696551487725754,3.6777892378015036,4.827230218946194,10.180529988453758,8.484645993626868,10.155149932747548,11.998785035492322,3.583382969172918,2.6099653816354014,3.5610631643410926,4.644989472524827
14527,Jorge López,SP,NA,32,0.8056309495113662,0.5336355397732231,0.7982534252882812,1.1020808682154177,0.41632179066878444,0.22217911916837504,0.40950036852300553,0.6307268613305651,1.1491051961884968,0.8280839397828166,1.1425610382987594,1.4958461937870628,0.6651538847353281,0.40736489001652676,0.6567850210139837,0.9446007476981637,0.04273326643420103,0,0.032955662212121116,0.11403411762571974,0.04396956283888267,0,0.03350338690671564,0.11380790520854749,1.5654269868572814,1.1873051557131968,1.5598423670815322,1.963530176145117,25.75733333333333,16,25,36,1.3646666666666667,0,1,4,1.408,0,1,4,5.986384962617953,3.6662840101487406,5.911065189125853,8.501406729283474,7.2506785456022955,4.802719857959008,7.184280827594531,9.918727813938759,3.74689611601906,1.9996120725153754,3.6855033167070497,5.676541751975086
14739,Paul Blackburn,SP,NYY,66,0.8155840348521427,0.6118750155804592,0.8094048285239526,1.0304617503067066,0.30833656200748266,0.18291655443854377,0.3024450223886325,0.452270912816679,1.0531702801981953,0.8229222645268527,1.0497881461979428,1.2923896718171723,0.5202549075367984,0.356291627853491,0.5174012713035949,0.6962652456538416,0.05329969475368765,0.014034865041088524,0.05039256469038662,0.10349115804082429,0.05931354599327633,0.014890756833842896,0.05647096643345275,0.1154642150880442,1.361506842205678,1.1025438327767874,1.355857303863472,1.636538101435668,53.80416666666667,38,53,71,3.5195,1,3,7,3.9168333333333334,1,4,8,4.682294167831185,3.206624650681419,4.6566114417323545,6.266387210884575,7.340256313669284,5.506875140224133,7.284643456715573,9.27415575276036,2.775029058067344,1.646248989946894,2.7220052014976925,4.070438215350111
14843,Michael Lorenzen,SP,COL,143,0.7445789654139191,0.6016765079211019,0.7411072594169603,0.8984291607183482,0.3776899012917686,0.2760243141436611,0.3751861800821475,0.4897172547876237,0.991501027149565,0.8267294055321902,0.9874665500628789,1.1689331840473782,0.4969049175314204,0.3734782213953693,0.493512420065768,0.629799655128521,0.05529784652754875,0.023758577587958723,0.053853579325494866,0.09180933482755131,0.06054600131531549,0.02665215953889829,0.058796280362033215,0.10026807755074982,1.3691909284413335,1.1716571154548558,1.3663689296309847,1.576240076516731,106.46933333333334,80,106,136,7.908333333333333,3,8,13,8.652,4,8,15,4.472144257782784,3.3613039925583235,4.441611780591912,5.668196896156688,6.701210688725272,5.4150885712899175,6.669965334752643,8.085862446465134,3.3992091116259173,2.4842188272929495,3.3766756207393276,4.4074552930886135
